user_id,cat_l3_code,购买次数,平均复购周期天,距今天数,复购紧迫度
0049,100101,3,38.0,24,0.632
0049,110302,1,,100,
0049,120101,3,5.5,89,16.182
0049,120102,6,19.0,24,1.263
0049,120104,5,23.75,24,1.011
0049,120105,1,,100,
0049,120106,1,,100,
0049,120301,1,,95,
0049,120302,2,24.0,95,3.958
0049,120309,2,19.0,100,5.263
0049,120313,1,,24,
0049,151301,1,,24,
0049,151304,1,,29,
0049,151305,1,,24,
0049,151503,1,,100,
0049,151803,1,,36,
0049,152101,4,28.667,24,0.837
0049,200606,1,,36,
0049,200607,1,,36,
0049,200701,1,,36,
0049,200702,1,,36,
0049,200708,1,,29,
0049,200806,1,,36,
0049,200809,1,,100,
0049,201107,1,,29,
0049,201108,1,,29,
0049,201401,1,,36,
0049,202502,1,,89,
0049,210202,1,,29,
0049,220111,1,,89,
0049,220205,1,,29,
0049,220305,1,,89,
0049,220403,1,,89,
0049,220601,1,,89,
0049,221003,2,60.0,29,0.483
0049,301301,1,,36,
0049,301406,1,,36,
0049,301608,1,,110,
0049,301801,1,,110,
0049,311204,1,,36,
0049,311412,1,,110,
0049,312006,1,,36,
0049,312010,1,,59,
0050,120104,1,,26,
0050,150199,1,,26,
0050,152101,1,,26,
0050,220703,1,,119,
0050,220801,1,,119,
0050,322701,1,,119,
0050,340701,1,,71,
0050,340802,1,,71,
0051,120101,10,11.889,5,0.421
0051,120102,17,4.188,48,11.463
0051,120103,2,102.0,5,0.049
0051,120104,18,6.588,3,0.455
0051,120105,2,13.0,92,7.077
0051,120106,8,9.429,49,5.197
0051,120107,2,15.0,93,6.2
0051,120109,11,3.0,83,27.667
0051,120201,1,,110,
0051,120204,4,9.333,84,9.0
0051,120205,2,65.0,48,0.738
0051,120303,2,10.0,104,10.4
0051,120309,1,,103,
0051,120501,1,,83,
0051,130801,1,,49,
0051,130803,2,12.0,50,4.167
0051,150105,1,,110,
0051,150501,1,,17,
0051,150505,1,,10,
0051,151701,1,,92,
0051,151901,1,,92,
0051,152101,2,105.0,5,0.048
0051,200104,1,,114,
0051,200299,1,,105,
0051,200301,3,38.5,37,0.961
0051,200304,1,,64,
0051,200608,1,,115,
0051,200706,2,21.0,94,4.476
0051,200709,6,22.0,5,0.227
0051,200904,1,,115,
0051,201111,1,,86,
0051,201299,1,,84,
0051,201302,1,,114,
0051,202501,1,,64,
0051,210301,2,42.0,8,0.19
0051,210402,15,7.429,10,1.346
0051,210501,1,,12,
0051,210503,1,,25,
0051,220106,11,11.2,1,0.089
0051,220107,3,15.0,86,5.733
0051,220115,1,,107,
0051,220299,2,10.0,94,9.4
0051,220302,1,,119,
0051,220405,1,,64,
0051,220607,1,,103,
0051,220608,1,,22,
0051,220711,3,11.0,15,1.364
0051,220902,1,,119,
0051,230299,1,,119,
0051,301603,2,52.0,12,0.231
0051,301802,1,,119,
0051,301804,3,53.5,12,0.224
0051,311204,1,,101,
0051,311406,1,,114,
0051,311604,3,50.0,8,0.16
0051,311801,1,,101,
0051,340802,1,,1,
0052,110107,1,,36,
0052,110201,3,11.0,59,5.364
0052,110203,1,,86,
0052,110204,2,25.0,59,2.36
0052,120101,14,6.769,26,3.841
0052,120102,16,5.067,24,4.737
0052,120103,1,,62,
0052,120104,9,11.25,24,2.133
0052,120106,3,27.0,24,0.889
0052,120107,3,16.0,80,5.0
0052,120201,3,33.0,46,1.394
0052,120205,2,2.0,82,41.0
0052,120302,4,33.667,7,0.208
0052,120305,1,,7,
0052,120306,2,24.0,26,1.083
0052,120307,2,5.0,23,4.6
0052,120310,1,,76,
0052,120313,4,15.0,26,1.733
0052,120501,2,27.0,12,0.444
0052,130101,1,,72,
0052,130201,1,,72,
0052,150105,2,16.0,66,4.125
0052,150199,1,,82,
0052,151206,1,,57,
0052,151503,2,4.0,78,19.5
0052,151701,1,,78,
0052,151801,1,,42,
0052,151802,1,,106,
0052,151804,6,15.2,10,0.658
0052,151805,1,,76,
0052,151806,1,,28,
0052,151904,2,7.0,71,10.143
0052,152101,5,17.25,11,0.638
0052,152103,1,,74,
0052,152104,3,25.5,23,0.902
0052,200105,2,62.0,52,0.839
0052,200199,2,36.0,66,1.833
0052,200601,1,,1,
0052,200602,3,43.5,25,0.575
0052,200603,1,,78,
0052,200604,1,,72,
0052,200706,4,17.0,68,4.0
0052,200805,1,,73,
0052,200807,2,48.0,25,0.521
0052,200809,1,,10,
0052,200902,1,,72,
0052,201003,1,,78,
0052,201104,3,35.0,1,0.029
0052,201199,1,,94,
0052,201302,3,6.5,59,9.077
0052,201306,1,,71,
0052,201399,1,,71,
0052,201401,2,18.0,7,0.389
0052,201405,1,,52,
0052,202502,2,1.0,56,56.0
0052,202505,2,12.0,72,6.0
0052,210501,1,,7,
0052,210503,1,,78,
0052,210504,1,,78,
0052,210506,1,,78,
0052,220102,1,,11,
0052,220103,3,56.0,7,0.125
0052,220106,1,,23,
0052,220107,1,,48,
0052,220110,1,,48,
0052,220111,1,,78,
0052,220205,4,22.0,10,0.455
0052,220206,1,,11,
0052,220207,1,,76,
0052,220208,3,29.0,61,2.103
0052,220299,5,4.75,73,15.368
0052,220302,5,22.5,24,1.067
0052,220306,3,3.0,72,24.0
0052,220399,2,65.0,7,0.108
0052,220403,4,27.333,37,1.354
0052,220405,3,23.0,25,1.087
0052,220406,1,,114,
0052,220502,3,17.5,37,2.114
0052,220503,2,30.0,52,1.733
0052,220504,1,,71,
0052,220508,1,,71,
0052,220515,7,15.0,10,0.667
0052,220599,1,,71,
0052,220601,2,30.0,48,1.6
0052,220603,1,,50,
0052,220606,4,21.0,39,1.857
0052,220607,2,23.0,71,3.087
0052,220699,1,,52,
0052,220701,5,15.25,17,1.115
0052,220702,2,4.0,74,18.5
0052,220799,3,27.5,23,0.836
0052,221006,2,1.0,71,71.0
0052,230101,1,,54,
0052,230102,1,,71,
0052,230103,1,,11,
0052,230199,1,,71,
0052,230304,1,,64,
0052,230502,2,55.0,11,0.2
0052,230703,2,5.0,78,15.6
0052,230704,2,60.0,48,0.8
0052,230901,1,,83,
0052,231404,1,,11,
0052,231601,2,38.0,24,0.632
0052,300206,1,,40,
0052,301106,1,,83,
0052,301301,1,,7,
0052,301603,2,31.0,40,1.29
0052,301606,1,,7,
0052,311405,1,,17,
0052,311706,1,,66,
0052,311801,3,12.0,59,4.917
0052,311802,2,8.0,17,2.125
0052,340105,1,,73,
0052,341506,1,,71,
0052,342302,1,,1,
0052,342307,1,,61,
0052,342401,1,,1,
0052,342605,1,,10,
0052,343105,1,,78,
0053,120303,1,,119,
0053,201104,1,,119,
0054,120102,1,,119,
0054,200706,1,,119,
0054,220401,1,,119,
0055,100101,1,,99,
0055,100402,1,,99,
0055,100404,1,,99,
0055,110203,1,,43,
0055,120101,1,,43,
0055,120104,1,,6,
0055,120302,1,,99,
0055,120306,1,,7,
0055,120307,1,,43,
0055,120309,1,,7,
0055,120501,1,,43,
0055,200603,1,,99,
0055,201002,1,,7,
0055,220208,1,,43,
0055,220305,1,,5,
0055,220403,1,,5,
0055,220512,1,,43,
0055,220599,1,,7,
0055,220603,1,,5,
0055,220606,1,,5,
0055,220799,1,,5,
0055,221004,1,,5,
0055,230103,1,,5,
0055,230501,1,,5,
0055,230502,1,,5,
0055,300601,1,,119,
0055,301603,2,113.0,6,0.053
0055,301802,1,,119,
0055,301805,1,,6,
0056,120101,1,,38,
0056,120102,1,,116,
0056,120302,2,6.0,32,5.333
0056,120307,3,43.5,32,0.736
0056,200501,1,,102,
0056,200502,4,27.333,36,1.317
0056,201103,1,,72,
0056,201302,1,,106,
0056,201404,1,,119,
0056,201405,1,,106,
0056,220103,1,,119,
0056,220104,1,,38,
0056,220208,3,46.0,27,0.587
0056,220299,1,,102,
0056,231602,1,,32,
0056,311812,1,,36,
0056,312601,2,11.0,25,2.273
0056,332103,1,,102,
0057,110107,1,,80,
0057,120101,2,12.0,59,4.917
0057,120102,2,9.0,71,7.889
0057,120104,2,9.0,71,7.889
0057,120105,1,,80,
0057,120106,1,,80,
0057,120201,1,,80,
0057,150503,1,,119,
0057,200204,1,,59,
0057,210301,1,,119,
0057,220102,1,,119,
0057,220302,1,,2,
0057,300801,1,,78,
0057,301603,1,,119,
0057,311204,1,,86,
0057,311604,1,,59,
0057,343102,1,,2,
0058,110201,1,,7,
0058,120101,2,97.0,22,0.227
0058,120102,1,,22,
0058,120106,1,,90,
0058,120109,2,29.0,90,3.103
0058,120204,2,68.0,22,0.324
0058,120301,1,,103,
0058,130801,4,32.0,7,0.219
0058,150502,1,,7,
0058,150802,1,,119,
0058,151503,1,,119,
0058,200501,2,96.0,7,0.073
0058,200706,1,,90,
0058,220205,1,,16,
0058,220208,3,48.0,7,0.146
0058,220405,1,,90,
0058,221202,2,9.0,7,0.778
0058,300704,1,,7,
0058,300802,1,,7,
0058,341206,1,,119,
0059,120102,1,,106,
0059,120106,1,,106,
0059,130801,1,,106,
0059,200709,1,,119,
0060,120101,1,,16,
0060,120103,1,,119,
0060,120106,2,6.0,16,2.667
0060,120204,1,,13,
0060,120205,1,,22,
0060,150102,1,,22,
0060,150502,2,6.0,16,2.667
0060,150505,1,,16,
0060,150805,1,,16,
0060,151304,1,,13,
0060,200105,1,,82,
0060,200301,1,,82,
0060,200705,1,,92,
0060,200805,1,,119,
0060,201404,1,,22,
0060,220208,2,6.0,16,2.667
0060,220511,1,,82,
0060,220513,1,,119,
0060,220608,1,,92,
0060,220799,1,,82,
0060,221202,1,,22,
0060,230705,1,,82,
0061,100103,1,,0,
0061,100404,2,4.0,8,2.0
0061,120101,8,15.857,0,0.0
0061,120102,7,19.167,0,0.0
0061,120103,2,75.0,12,0.16
0061,120104,10,12.111,8,0.661
0061,120105,2,80.0,35,0.437
0061,120106,1,,51,
0061,120201,3,48.0,15,0.312
0061,120204,2,14.0,37,2.643
0061,120205,1,,68,
0061,120303,2,79.0,8,0.101
0061,120307,2,54.0,8,0.148
0061,120309,1,,8,
0061,120313,3,17.5,0,0.0
0061,130603,1,,8,
0061,130801,1,,119,
0061,150501,3,31.0,0,0.0
0061,150502,1,,111,
0061,150503,4,36.333,8,0.22
0061,150504,2,55.0,62,1.127
0061,150506,1,,8,
0061,150508,1,,94,
0061,151701,1,,94,
0061,151804,1,,12,
0061,151904,1,,71,
0061,152101,1,,62,
0061,200601,1,,115,
0061,200710,1,,72,
0061,201102,1,,15,
0061,201303,1,,68,
0061,201307,1,,68,
0061,210601,1,,72,
0061,220103,1,,111,
0061,220107,1,,12,
0061,220201,1,,12,
0061,220205,2,59.0,12,0.203
0061,220208,3,35.5,0,0.0
0061,220299,2,99.0,12,0.121
0061,220305,2,12.0,0,0.0
0061,220402,1,,8,
0061,220513,1,,111,
0061,220599,2,8.0,0,0.0
0061,220710,2,57.0,15,0.263
0061,220799,2,70.0,47,0.671
0061,221005,1,,0,
0061,230103,1,,62,
0061,230399,1,,12,
0061,230501,1,,37,
0061,230502,1,,0,
0061,230602,1,,0,
0061,301303,1,,71,
0061,301603,2,7.0,8,1.143
0061,311019,1,,35,
0061,340201,1,,72,
0061,340701,2,1.0,71,71.0
0062,100101,1,,106,
0062,100104,1,,106,
0062,110302,1,,106,
0062,120101,1,,104,
0062,120102,2,82.0,22,0.268
0062,120103,1,,106,
0062,120104,2,21.0,1,0.048
0062,120205,1,,22,
0062,120302,1,,119,
0062,120307,1,,106,
0062,120309,2,79.0,22,0.278
0062,120501,2,2.0,104,52.0
0062,130801,1,,23,
0062,201004,1,,106,
0062,201006,1,,108,
0062,201102,1,,1,
0062,201199,1,,23,
0062,201299,2,15.0,7,0.467
0062,201302,1,,7,
0062,201304,2,101.0,7,0.069
0062,201306,1,,23,
0062,201399,1,,108,
0062,230302,1,,92,
0062,231702,1,,101,
0063,120101,1,,118,
0063,120102,1,,118,
0063,120104,1,,118,
0063,120501,1,,118,
0063,130803,1,,118,
0063,301303,1,,119,
0064,110107,1,,86,
0064,120101,6,20.2,15,0.743
0064,120102,5,6.75,80,11.852
0064,120103,1,,92,
0064,120104,5,23.0,15,0.652
0064,120105,2,24.0,79,3.292
0064,120201,4,24.333,43,1.767
0064,120205,1,,80,
0064,120307,3,51.5,15,0.291
0064,120313,2,103.0,15,0.146
0064,130101,1,,79,
0064,130801,1,,43,
0064,150802,1,,107,
0064,151701,1,,43,
0064,152101,3,14.0,79,5.643
0064,200105,1,,107,
0064,200199,1,,107,
0064,200201,1,,107,
0064,201401,1,,107,
0064,202505,2,64.0,43,0.672
0064,220204,2,2.0,116,58.0
0064,220301,2,77.0,15,0.195
0064,220302,1,,15,
0064,220801,1,,15,
0064,301301,1,,43,
0064,301303,1,,92,
0064,301603,1,,43,
0065,100402,1,,118,
0065,120104,1,,118,
0065,120105,1,,118,
0065,200903,1,,118,
0065,201401,1,,118,
0065,300704,1,,54,
0065,301801,1,,54,
0065,301802,1,,54,
0066,120307,1,,118,
0066,151807,1,,118,
0066,210402,1,,118,
0066,300602,1,,118,
0066,301301,1,,118,
0066,301606,1,,118,
0066,301608,1,,118,
0066,311604,1,,118,
0067,151804,1,,6,
0067,200301,1,,23,
0067,200505,1,,23,
0067,201306,1,,23,
0067,220106,1,,6,
0067,220208,2,17.0,6,0.353
0067,230604,1,,6,
0067,301603,3,56.0,6,0.107
0068,100101,1,,118,
0068,120101,1,,118,
0068,120104,2,95.0,23,0.242
0068,120105,1,,35,
0068,120106,1,,118,
0068,130803,1,,23,
0068,150501,3,58.5,1,0.017
0068,150504,1,,1,
0068,151701,1,,118,
0068,200101,1,,118,
0068,200201,1,,118,
0068,200301,1,,118,
0068,200603,1,,2,
0068,200803,1,,23,
0068,200805,1,,23,
0068,200809,1,,35,
0068,200902,1,,23,
0068,201104,4,23.667,2,0.085
0068,201199,3,35.5,2,0.056
0068,201304,1,,118,
0068,210501,1,,118,
0068,220201,1,,73,
0068,220301,1,,99,
0068,220302,2,19.0,99,5.211
0068,220512,1,,99,
0068,220599,1,,99,
0068,220703,1,,118,
0068,220902,1,,23,
0068,220905,1,,99,
0068,221202,3,32.0,35,1.094
0068,230304,1,,73,
0068,230704,1,,2,
0068,231404,3,58.0,2,0.034
0068,300602,1,,35,
0068,300604,1,,19,
0068,300605,1,,19,
0068,300606,1,,2,
0068,301603,1,,19,
0068,301607,1,,2,
0069,150502,1,,118,
0069,151701,1,,118,
0069,220104,1,,118,
0069,220111,1,,118,
0069,220302,1,,118,
0069,220303,1,,118,
0069,220607,1,,118,
0069,220801,1,,118,
0069,220905,1,,118,
0069,221003,1,,118,
0070,100101,2,18.0,89,4.944
0070,100202,1,,89,
0070,100404,1,,49,
0070,100705,1,,107,
0070,110302,2,6.0,87,14.5
0070,120101,4,10.333,87,8.419
0070,120102,3,15.5,87,5.613
0070,120103,3,28.5,36,1.263
0070,120104,5,16.5,52,3.152
0070,120105,3,20.0,49,2.45
0070,120106,1,,118,
0070,120201,1,,87,
0070,120313,1,,52,
0070,130101,1,,28,
0070,130603,3,21.5,49,2.279
0070,130801,2,21.0,28,1.333
0070,150501,2,13.0,49,3.769
0070,150503,2,32.0,73,2.281
0070,151503,1,,118,
0070,152101,3,35.5,36,1.014
0070,200301,1,,118,
0070,200501,2,3.0,89,29.667
0070,201404,1,,89,
0070,311706,1,,89,
0070,332102,1,,118,
0070,332104,1,,118,
0070,332201,1,,118,
0071,120101,2,5.0,84,16.8
0071,120102,1,,84,
0071,120103,1,,118,
0071,120104,1,,102,
0071,120109,1,,118,
0071,120201,2,34.0,84,2.471
0071,120303,1,,118,
0071,120307,1,,118,
0071,120501,1,,84,
0071,130801,1,,102,
0071,151301,1,,102,
0071,200599,1,,89,
0071,200601,1,,89,
0071,200607,1,,118,
0071,200706,1,,118,
0071,200707,1,,102,
0071,200711,2,5.0,84,16.8
0071,220104,1,,102,
0071,220110,1,,102,
0071,220208,1,,102,
0071,220302,1,,102,
0071,220305,1,,102,
0071,220515,1,,102,
0071,220599,1,,102,
0071,220607,1,,102,
0071,220699,1,,102,
0072,100101,2,29.0,89,3.069
0072,100102,2,6.0,96,16.0
0072,100104,1,,118,
0072,120101,2,13.0,89,6.846
0072,120102,1,,89,
0072,120104,4,9.667,89,9.207
0072,120105,1,,89,
0072,120106,1,,118,
0072,120107,2,13.0,89,6.846
0072,120109,3,6.5,89,13.692
0072,120201,1,,102,
0072,120302,1,,96,
0072,120303,1,,102,
0072,120305,1,,102,
0072,120306,1,,96,
0072,120309,1,,96,
0072,130101,4,9.667,89,9.207
0072,130201,1,,92,
0072,150504,1,,89,
0072,151103,1,,102,
0072,151206,1,,89,
0072,151299,1,,102,
0072,151813,1,,79,
0072,200606,1,,89,
0072,200607,1,,89,
0072,200701,1,,89,
0072,201304,1,,89,
0072,220512,1,,89,
0072,301106,1,,102,
0073,120101,3,49.0,11,0.224
0073,120102,7,16.333,11,0.673
0073,120104,7,17.5,4,0.229
0073,120105,2,72.0,10,0.139
0073,120302,2,47.0,37,0.787
0073,120306,1,,35,
0073,120309,1,,37,
0073,120313,1,,43,
0073,130101,1,,116,
0073,150104,3,32.5,43,1.323
0073,150404,1,,84,
0073,150503,1,,29,
0073,150504,5,24.5,10,0.408
0073,151802,1,,11,
0073,151803,1,,109,
0073,151899,2,76.0,29,0.382
0073,151902,3,44.0,10,0.227
0073,151904,1,,72,
0073,152101,4,35.0,4,0.114
0073,200601,1,,11,
0073,200606,1,,98,
0073,220101,1,,11,
0073,220102,1,,116,
0073,220199,1,,72,
0073,220201,1,,116,
0073,220208,3,4.5,4,0.889
0073,220299,1,,10,
0073,220302,1,,29,
0073,220403,1,,82,
0073,220405,2,43.0,29,0.674
0073,220502,2,35.0,37,1.057
0073,220512,1,,35,
0073,220513,1,,72,
0073,220514,1,,72,
0073,220515,2,37.0,72,1.946
0073,220599,1,,105,
0073,220602,1,,13,
0073,220603,1,,13,
0073,220605,1,,116,
0073,220607,1,,105,
0073,220699,2,103.0,13,0.126
0073,220701,2,33.0,72,2.182
0073,220702,2,21.0,84,4.0
0073,220799,2,12.0,72,6.0
0073,220905,2,78.0,4,0.051
0073,220999,1,,72,
0073,230199,1,,13,
0073,230304,2,2.0,116,58.0
0073,230901,1,,37,
0073,231003,2,68.0,37,0.544
0073,231007,1,,116,
0073,301603,2,26.0,11,0.423
0073,301607,1,,37,
0073,301608,2,81.0,37,0.457
0074,120102,3,59.0,0,0.0
0074,120104,1,,0,
0074,120313,1,,84,
0074,150105,1,,84,
0074,150199,1,,118,
0074,150501,3,32.5,31,0.954
0074,150502,2,65.0,44,0.677
0074,150504,3,52.5,4,0.076
0074,150505,3,17.0,84,4.941
0074,151701,6,22.8,4,0.175
0074,151801,1,,109,
0074,151803,1,,0,
0074,151807,1,,96,
0074,152101,2,4.0,0,0.0
0074,152104,1,,107,
0074,200301,1,,110,
0074,200501,3,22.0,0,0.0
0074,200708,1,,44,
0074,200801,1,,91,
0074,200803,2,82.0,9,0.11
0074,200804,1,,77,
0074,200805,1,,77,
0074,200907,2,23.0,91,3.957
0074,201102,2,68.0,9,0.132
0074,201104,1,,77,
0074,201109,1,,118,
0074,201111,1,,77,
0074,201201,1,,77,
0074,201302,3,54.5,0,0.0
0074,201401,3,55.0,0,0.0
0074,201403,2,4.0,0,0.0
0074,201404,2,4.0,0,0.0
0074,201405,2,40.0,4,0.1
0074,210502,1,,114,
0074,210506,1,,114,
0074,220106,1,,91,
0074,220201,1,,114,
0074,220206,1,,91,
0074,220801,2,4.0,114,28.5
0074,220802,1,,118,
0074,230301,1,,84,
0074,230304,1,,26,
0074,300206,1,,91,
0074,300601,1,,4,
0074,300602,1,,107,
0074,300604,2,92.0,4,0.043
0074,300801,1,,44,
0074,301101,1,,9,
0074,301102,1,,31,
0074,301301,3,57.0,4,0.07
0074,301303,1,,4,
0074,301608,1,,110,
0074,301609,1,,91,
0074,301801,1,,91,
0074,301802,1,,91,
0074,301804,1,,112,
0074,311405,1,,9,
0074,311499,1,,110,
0074,311706,1,,91,
0074,312199,2,5.0,107,21.4
0074,312205,1,,91,
0074,312601,1,,107,
0074,332504,1,,4,
0074,343102,1,,31,
0075,100402,2,68.0,50,0.735
0075,120101,4,30.333,2,0.066
0075,120102,8,13.714,2,0.146
0075,120104,10,12.889,2,0.155
0075,120105,3,23.0,4,0.174
0075,120106,3,37.0,19,0.514
0075,120201,3,47.0,2,0.043
0075,120204,2,15.0,36,2.4
0075,120302,1,,17,
0075,120303,1,,98,
0075,120306,2,76.0,4,0.053
0075,120307,3,27.5,2,0.073
0075,120313,3,31.5,17,0.54
0075,140206,1,,36,
0075,151701,1,,98,
0075,151802,1,,57,
0075,152101,1,,96,
0075,200201,1,,17,
0075,200202,2,81.0,17,0.21
0075,200501,1,,105,
0075,200603,1,,19,
0075,200809,1,,115,
0075,201101,1,,96,
0075,201102,1,,96,
0075,201103,1,,50,
0075,201401,1,,17,
0075,201403,1,,17,
0075,202501,1,,17,
0075,220108,2,88.0,17,0.193
0075,220109,1,,105,
0075,220111,1,,57,
0075,220201,1,,105,
0075,220205,4,30.0,23,0.767
0075,220208,1,,60,
0075,220299,1,,36,
0075,220301,1,,57,
0075,220608,1,,115,
0075,220801,1,,51,
0075,231102,1,,23,
0075,301603,3,39.5,36,0.911
0075,301608,3,23.5,51,2.17
0075,310701,1,,50,
0075,311007,2,19.0,17,0.895
0075,311902,1,,50,
0076,152101,1,,99,
0076,200705,1,,99,
0076,200803,1,,118,
0076,200902,1,,118,
0076,201101,1,,118,
0076,201103,1,,118,
0076,201107,1,,102,
0076,201111,1,,99,
0076,202501,1,,118,
0076,220104,1,,107,
0076,220111,1,,80,
0076,220199,3,55.5,4,0.072
0076,220208,4,34.333,4,0.117
0076,220299,2,98.0,9,0.092
0076,220302,2,27.0,80,2.963
0076,220307,1,,107,
0076,220402,2,3.0,115,38.333
0076,220405,1,,118,
0076,220409,1,,9,
0076,220513,1,,99,
0076,220605,1,,109,
0076,220606,2,10.0,99,9.9
0076,220702,1,,9,
0076,300607,1,,80,
0076,301606,1,,115,
0076,301608,1,,80,
0076,301801,1,,9,
0076,301802,4,36.333,9,0.248
0076,301805,1,,102,
0076,311604,1,,115,
0076,331903,1,,113,
0076,331904,1,,113,
0077,200505,1,,42,
0077,202502,1,,42,
0077,220103,1,,118,
0077,220111,1,,118,
0077,220199,1,,118,
0077,220201,1,,118,
0077,220202,1,,118,
0077,220298,1,,118,
0077,220301,1,,118,
0077,220302,1,,118,
0077,220305,1,,118,
0077,220399,1,,118,
0077,341502,1,,42,
0078,100104,1,,110,
0078,100402,1,,111,
0078,120101,5,21.0,26,1.238
0078,120102,1,,26,
0078,120103,1,,111,
0078,120104,3,27.5,26,0.945
0078,120105,3,27.5,26,0.945
0078,120106,1,,111,
0078,120107,1,,66,
0078,120201,3,42.5,26,0.612
0078,120205,1,,111,
0078,120310,1,,81,
0078,150501,1,,82,
0078,151004,1,,82,
0078,151299,1,,80,
0078,151301,1,,80,
0078,151803,1,,69,
0078,200501,1,,66,
0078,200706,1,,71,
0078,201404,1,,26,
0078,220113,1,,101,
0078,220306,1,,69,
0078,220405,1,,66,
0078,220504,1,,66,
0078,220508,1,,66,
0078,220607,1,,66,
0078,220801,1,,69,
0078,221101,1,,26,
0078,230304,1,,69,
0078,300206,1,,51,
0078,300602,1,,51,
0078,300803,1,,118,
0078,301101,1,,101,
0078,301608,2,20.0,51,2.55
0078,301801,1,,100,
0078,301802,1,,100,
0078,301805,1,,45,
0078,311701,1,,80,
0078,311801,1,,118,
0078,311907,1,,80,
0078,312205,1,,80,
0078,340701,1,,71,
0078,340703,1,,71,
0078,340704,1,,45,
0078,340802,1,,71,
0079,120102,1,,116,
0079,200299,1,,116,
0079,200705,1,,116,
0079,200706,1,,118,
0079,201302,1,,115,
0079,202501,1,,116,
0080,151807,1,,118,
0080,200201,1,,118,
0080,201004,1,,118,
0080,220514,1,,118,
0080,220515,1,,118,
0080,220702,1,,118,
0080,220801,1,,118,
0081,120101,3,28.5,20,0.702
0081,120102,3,21.5,34,1.581
0081,120104,10,12.333,7,0.568
0081,120106,5,18.25,34,1.863
0081,120107,1,,99,
0081,120201,1,,88,
0081,120303,1,,8,
0081,120307,2,4.0,90,22.5
0081,150103,1,,71,
0081,150105,1,,71,
0081,200201,1,,63,
0081,200501,8,16.429,1,0.061
0081,200601,1,,99,
0081,200705,1,,104,
0081,200706,2,20.0,0,0.0
0081,200709,3,36.5,23,0.63
0081,200801,1,,35,
0081,200803,1,,116,
0081,200902,2,29.0,19,0.655
0081,201101,1,,19,
0081,201103,4,32.667,1,0.031
0081,201107,1,,99,
0081,201111,4,26.667,19,0.712
0081,201404,3,29.0,35,1.207
0081,210202,3,29.0,58,2.0
0081,220111,13,6.0,16,2.667
0081,220202,1,,32,
0081,220208,5,13.5,8,0.593
0081,220399,3,3.5,19,5.429
0081,220403,1,,36,
0081,220503,1,,54,
0081,220513,1,,54,
0081,220710,1,,74,
0081,220799,2,1.0,61,61.0
0081,301301,2,52.0,58,1.115
0081,321710,1,,43,
0081,321711,1,,97,
0081,342804,1,,36,
0082,100101,1,,118,
0082,120101,2,92.0,26,0.283
0082,120106,1,,118,
0082,120201,2,92.0,26,0.283
0082,120313,1,,118,
0082,151801,1,,26,
0083,120102,1,,118,
0083,120103,1,,118,
0083,120104,1,,118,
0083,130101,1,,118,
0083,150105,1,,118,
0083,200105,1,,118,
0083,200204,1,,118,
0083,200902,1,,118,
0083,220302,1,,118,
0083,220799,2,7.0,111,15.857
0083,220905,1,,118,
0084,100101,5,25.25,17,0.673
0084,100104,1,,11,
0084,100402,2,26.0,87,3.346
0084,100504,1,,115,
0084,110201,1,,1,
0084,110302,1,,87,
0084,120101,4,38.0,1,0.026
0084,120102,4,32.667,17,0.52
0084,120104,7,18.5,7,0.378
0084,120105,2,95.0,11,0.116
0084,120106,1,,7,
0084,120107,1,,106,
0084,120204,2,112.0,1,0.009
0084,120307,1,,106,
0084,150801,2,61.0,57,0.934
0084,151003,1,,17,
0084,151503,1,,7,
0084,151701,4,19.667,54,2.746
0084,151801,1,,113,
0084,151804,1,,11,
0084,151813,1,,80,
0084,152101,5,26.75,11,0.411
0084,200201,1,,8,
0084,200502,2,26.0,54,2.077
0084,200804,1,,91,
0084,200811,1,,87,
0084,201003,3,29.5,54,1.831
0084,201101,1,,80,
0084,201102,1,,8,
0084,201104,1,,80,
0084,201107,1,,80,
0084,201301,1,,80,
0084,210199,2,39.0,11,0.282
0084,210402,1,,80,
0084,220199,2,33.0,80,2.424
0084,220205,1,,50,
0084,220301,1,,106,
0084,220302,2,55.0,25,0.455
0084,220303,1,,80,
0084,220512,1,,106,
0084,220599,1,,8,
0084,300202,1,,113,
0084,300601,1,,80,
0084,300604,1,,1,
0084,300701,2,24.0,1,0.042
0084,300801,1,,11,
0084,301301,2,62.0,25,0.403
0084,301303,1,,87,
0084,301603,6,22.4,1,0.045
0084,301608,3,18.5,50,2.703
0085,120307,1,,41,
0085,120309,1,,118,
0085,151803,1,,54,
0085,201102,1,,41,
0085,201103,1,,41,
0085,220201,1,,118,
0085,220301,1,,118,
0085,220699,1,,41,
0086,120101,1,,11,
0086,120301,1,,11,
0086,120313,1,,11,
0086,150502,1,,11,
0086,150503,1,,91,
0086,151803,1,,118,
0086,200805,1,,11,
0086,201405,1,,11,
0086,202501,1,,118,
0086,210501,1,,98,
0086,220799,1,,91,
0086,220802,1,,11,
0086,221202,1,,118,
0086,300802,1,,98,
0087,120101,1,,118,
0087,120102,4,31.667,10,0.316
0087,120104,1,,94,
0087,120106,1,,118,
0087,120109,1,,19,
0087,120201,3,31.0,54,1.742
0087,120204,1,,19,
0087,120302,1,,67,
0087,120307,2,40.0,71,1.775
0087,130801,1,,54,
0087,130803,2,7.0,12,1.714
0087,151801,2,67.0,45,0.672
0087,151803,1,,67,
