user_id,P_促销敏感型,P_流失预警型,P_高价值稳定型,P_促销敏感型2,P_高价值稳定型2,P_生鲜高频型,P_类目集中型,硬标签,语义群体
1235,0.0009,0.0011,0.3319,0.0031,0.6562,0.0,0.0068,4,高价值稳定型2
1236,0.0024,0.0018,0.0,0.6243,0.3703,0.0,0.0012,3,促销敏感型2
1237,0.0024,0.0043,0.0082,0.019,0.9657,0.0004,0.0,4,高价值稳定型2
1238,0.0008,0.0003,0.0,0.2439,0.2846,0.0,0.4705,6,类目集中型
1239,0.0128,0.0059,0.3322,0.007,0.6346,0.0,0.0076,4,高价值稳定型2
1240,0.0154,0.0017,0.982,0.0002,0.0008,0.0,0.0,2,高价值稳定型
1241,0.0316,0.9659,0.0,0.0025,0.0,0.0,0.0,1,流失预警型
1242,0.005,0.0029,0.0,0.0165,0.0,0.9755,1e-04,5,生鲜高频型
1243,0.012,0.0017,0.9717,0.0005,0.0139,0.0,1e-04,2,高价值稳定型
1244,0.0183,0.0071,0.3449,0.0108,0.6076,0.0,0.0113,4,高价值稳定型2
1245,0.0009,0.0,0.0,0.3456,0.6534,1e-04,0.0,4,高价值稳定型2
1246,0.0179,0.0017,0.9743,0.0003,0.0058,0.0,0.0,2,高价值稳定型
1247,0.0104,0.0065,0.4724,0.0047,0.5029,0.0,0.0032,4,高价值稳定型2
1248,0.0,0.0,0.0,0.099,0.0,0.0,0.901,6,类目集中型
1249,0.8424,0.0706,0.0024,0.0683,0.0142,0.0,0.0021,0,促销敏感型
1250,0.0013,0.0008,0.0,0.0062,0.0,0.9917,0.0,5,生鲜高频型
1251,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1252,0.0002,0.0005,0.0007,0.0179,0.9807,0.0,0.0,4,高价值稳定型2
1253,0.9989,0.0,0.0,0.0011,0.0,0.0,0.0,0,促销敏感型
1254,0.0136,0.0056,0.2159,0.0119,0.749,0.0,0.004,4,高价值稳定型2
1255,0.4846,0.0208,0.0,0.4649,0.0297,0.0,0.0,0,促销敏感型
1256,0.0031,0.0145,0.0747,0.0176,0.827,0.0,0.0632,4,高价值稳定型2
1257,1e-04,0.9999,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1258,0.0985,0.0192,0.0009,0.1103,0.7678,0.0009,0.0024,4,高价值稳定型2
1259,0.0002,0.0,0.0,0.9998,0.0,0.0,0.0,3,促销敏感型2
1260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1263,0.0205,0.1527,0.8267,0.0,0.0,0.0,0.0,2,高价值稳定型
1264,0.0723,0.927,0.0007,0.0,0.0,0.0,0.0,1,流失预警型
1265,0.841,0.1028,0.0,0.0562,0.0,0.0,0.0,0,促销敏感型
1266,0.0097,0.0027,0.0361,0.0143,0.9168,0.0,0.0205,4,高价值稳定型2
1267,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
1268,0.0154,0.0024,0.8733,0.0022,0.1048,0.0,0.0019,2,高价值稳定型
1269,0.0035,0.0015,0.0,0.1742,0.001,0.5166,0.3033,5,生鲜高频型
1270,0.0111,0.0165,0.1927,0.013,0.7634,0.0,0.0034,4,高价值稳定型2
1271,0.1564,0.0063,0.0532,0.1591,0.6237,0.0013,0.0,4,高价值稳定型2
1272,0.0029,0.0017,0.0221,0.0116,0.9616,0.0,0.0,4,高价值稳定型2
1273,0.0,0.0,0.0,0.0065,0.0,0.0,0.9934,6,类目集中型
1274,0.003,1e-04,0.0,0.9872,0.0098,0.0,0.0,3,促销敏感型2
1275,0.0144,0.9856,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1276,0.0,0.0,0.0,0.0074,0.0028,0.0,0.9898,6,类目集中型
1277,0.1744,0.5995,0.2248,0.0012,0.0,0.0,0.0,1,流失预警型
1278,0.0034,0.0015,0.0022,0.0194,0.973,0.0,0.0005,4,高价值稳定型2
1279,0.1028,0.0389,0.8451,0.0047,0.0055,0.0,0.003,2,高价值稳定型
1280,0.079,0.0739,0.0013,0.2785,0.5672,0.0,0.0,4,高价值稳定型2
1281,0.0065,0.009,0.0,0.0445,1e-04,0.9359,0.0039,5,生鲜高频型
1282,0.0003,0.0006,0.0,0.9797,0.0194,0.0,0.0,3,促销敏感型2
1283,0.0009,0.0,0.0,0.999,1e-04,0.0,0.0,3,促销敏感型2
1284,1e-04,0.0,0.0,0.9426,0.0573,0.0,0.0,3,促销敏感型2
1285,0.6352,0.3602,0.0,0.0045,0.0,0.0,1e-04,0,促销敏感型
1286,0.7011,0.0157,0.2808,0.0024,0.0,0.0,0.0,0,促销敏感型
1287,0.0049,0.0052,0.0101,0.0237,0.956,0.0,0.0,4,高价值稳定型2
1288,0.0517,0.0482,0.6186,0.0078,0.2725,0.0,0.0012,2,高价值稳定型
1289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1290,0.0,0.0,0.0,0.0147,0.3224,0.0,0.6628,6,类目集中型
1291,0.0041,0.0033,0.1481,0.0066,0.8332,0.0,0.0047,4,高价值稳定型2
1292,0.518,0.0,0.482,0.0,0.0,0.0,0.0,0,促销敏感型
1293,0.018,0.0014,0.0,0.9724,0.0082,0.0,0.0,3,促销敏感型2
1294,0.0,0.9998,0.0,0.0002,0.0,0.0,0.0,1,流失预警型
1295,0.0002,0.0,1e-04,0.0135,0.8364,0.0,0.1498,4,高价值稳定型2
1296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1297,0.0017,0.0074,0.0,0.3976,0.078,0.5154,0.0,5,生鲜高频型
1298,0.0475,0.0105,0.0,0.3806,0.4691,1e-04,0.0922,4,高价值稳定型2
1299,0.0,0.0,0.0,0.0067,1e-04,0.0,0.9932,6,类目集中型
1300,0.2123,0.3923,0.011,0.3431,0.0414,0.0,0.0,1,流失预警型
1301,0.0004,0.9976,0.0,0.002,0.0,0.0,0.0,1,流失预警型
1302,0.0003,0.002,1e-04,0.0396,0.9577,0.0003,0.0,4,高价值稳定型2
1303,0.3339,0.6248,0.0,0.0409,0.0,1e-04,0.0002,1,流失预警型
1304,0.541,0.05,0.4089,0.0,0.0,0.0,0.0,0,促销敏感型
1305,0.0148,0.0113,0.3342,0.0097,0.6274,0.0002,0.0024,4,高价值稳定型2
1306,0.0002,0.0004,0.0651,0.0059,0.8725,0.0,0.0559,4,高价值稳定型2
1307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1308,0.0042,0.0011,0.0,0.0648,0.81,0.0,0.1198,4,高价值稳定型2
1309,0.1262,0.2301,0.6316,0.0094,0.0026,0.0,0.0,2,高价值稳定型
1310,0.0019,0.0004,0.0002,0.221,0.7765,0.0,0.0,4,高价值稳定型2
1311,0.0122,0.0011,0.0,0.9332,0.0534,0.0,0.0,3,促销敏感型2
1312,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1313,0.0314,0.0146,0.0002,0.0589,0.0034,0.8914,0.0,5,生鲜高频型
1314,0.0114,0.0002,0.9865,0.0005,0.0014,0.0,0.0,2,高价值稳定型
1315,0.0017,0.9983,0.0,1e-04,0.0,0.0,0.0,1,流失预警型
1316,0.0116,0.0055,0.9601,0.0017,0.019,0.0,0.0022,2,高价值稳定型
1317,0.0023,0.0019,0.0,0.9922,0.0033,0.0,0.0003,3,促销敏感型2
1318,0.0,1e-04,0.0023,0.0089,0.9655,0.0,0.0231,4,高价值稳定型2
1319,0.0,0.0002,0.0,0.9995,0.0003,0.0,0.0,3,促销敏感型2
1320,0.0014,0.0057,0.0,0.1187,0.8739,0.0003,0.0,4,高价值稳定型2
1321,1e-04,1e-04,0.0,0.9995,0.0003,0.0,0.0,3,促销敏感型2
1322,1e-04,1e-04,0.0,0.9989,0.0009,0.0,1e-04,3,促销敏感型2
1323,0.0113,0.0078,0.2955,0.0083,0.6748,0.0,0.0023,4,高价值稳定型2
1324,0.2446,0.0081,0.0,0.7472,1e-04,0.0,0.0,3,促销敏感型2
1325,0.0127,0.0124,0.9749,0.0,0.0,0.0,0.0,2,高价值稳定型
1326,0.0066,0.0036,0.0,0.1217,0.8681,0.0,0.0,4,高价值稳定型2
1327,0.0012,0.0013,0.0018,0.0223,0.9734,0.0,0.0,4,高价值稳定型2
1328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1329,0.1353,0.0,0.0,0.8624,0.0023,0.0,0.0,3,促销敏感型2
1330,0.0003,0.0014,0.0038,0.0198,0.9733,0.0014,0.0,4,高价值稳定型2
1331,0.0543,0.0026,0.0003,0.0601,0.3621,0.0,0.5205,6,类目集中型
1332,0.0004,1e-04,0.0,0.0307,0.7398,0.0,0.2289,4,高价值稳定型2
1333,1e-04,0.0007,0.0068,0.0096,0.9815,0.0,0.0012,4,高价值稳定型2
1334,0.0004,0.0009,0.0044,0.0172,0.9765,0.0005,0.0,4,高价值稳定型2
1335,0.0039,0.0279,0.9683,0.0,0.0,0.0,0.0,2,高价值稳定型
1336,0.0969,0.0977,0.7995,0.0029,0.0028,0.0,0.0002,2,高价值稳定型
1337,0.0014,0.0015,0.0,0.072,0.9003,0.0,0.0248,4,高价值稳定型2
1338,0.0,0.0,0.0,0.0031,0.0,0.0,0.9969,6,类目集中型
1339,0.3065,0.343,0.0304,0.2223,0.0978,0.0,0.0,1,流失预警型
1340,0.8256,0.0021,0.0,0.1723,0.0,0.0,0.0,0,促销敏感型
1341,1e-04,1e-04,0.0,0.9988,0.001,0.0,0.0,3,促销敏感型2
1342,0.0045,0.0017,0.0056,0.0292,0.9591,0.0,0.0,4,高价值稳定型2
1343,0.0005,0.0008,0.2411,0.003,0.7373,0.0,0.0173,4,高价值稳定型2
1344,0.3294,0.377,0.0925,0.114,0.0849,0.0,0.0022,1,流失预警型
1345,0.003,1e-04,0.0,0.1399,0.0121,0.0,0.845,6,类目集中型
1346,0.0004,0.0004,0.0036,0.009,0.9738,0.0,0.0129,4,高价值稳定型2
1347,0.0,0.0,0.0,0.0123,0.0,0.0,0.9877,6,类目集中型
1348,0.0,0.0,0.0,0.9963,0.0037,0.0,0.0,3,促销敏感型2
1349,0.464,0.0135,0.0,0.5105,0.0007,0.0113,0.0,3,促销敏感型2
1350,0.0041,0.9959,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1351,0.2345,0.7389,0.0,0.0266,0.0,0.0,0.0,1,流失预警型
1352,0.0309,0.061,0.9073,0.0007,0.0,0.0,0.0,2,高价值稳定型
1353,0.5222,0.178,0.2042,0.0533,0.042,0.0,0.0003,0,促销敏感型
1354,0.0452,0.033,0.9019,0.0077,0.0049,0.0016,0.0057,2,高价值稳定型
1355,0.7157,0.0101,0.0056,0.0964,0.0803,0.0,0.092,0,促销敏感型
1356,0.0055,0.0004,0.0,0.1603,0.0349,0.0,0.7989,6,类目集中型
1357,0.0006,0.0016,0.0018,0.1026,0.8923,0.0,0.001,4,高价值稳定型2
1358,0.0227,0.0067,1e-04,0.1577,0.0209,0.792,0.0,5,生鲜高频型
1359,0.0057,0.0022,0.0029,0.0674,0.9212,0.0007,0.0,4,高价值稳定型2
1360,0.0,0.0,0.0,0.0037,0.0,0.0,0.9963,6,类目集中型
1361,0.0052,0.2276,0.0,0.7672,0.0,0.0,0.0,3,促销敏感型2
1362,0.0002,0.0,0.0,0.9978,0.0019,0.0,0.0,3,促销敏感型2
1363,0.0829,0.0534,0.8636,0.0,0.0,0.0,0.0,2,高价值稳定型
1364,0.0254,0.0002,0.0,0.777,0.1974,0.0,0.0,3,促销敏感型2
1365,0.0436,0.027,0.9277,0.0007,0.0009,0.0,0.0,2,高价值稳定型
1366,0.0005,0.0,0.0,0.9992,0.0002,0.0,0.0,3,促销敏感型2
1367,0.0004,0.0,0.0,0.5195,0.4801,0.0,0.0,3,促销敏感型2
1368,0.012,0.0098,0.0948,0.0113,0.8714,0.0,0.0007,4,高价值稳定型2
1369,1e-04,0.0,0.0,0.0,0.0,0.9998,1e-04,5,生鲜高频型
1370,0.0214,0.0022,0.0,0.1716,0.8029,0.0019,0.0,4,高价值稳定型2
1371,0.211,0.4285,0.1936,0.0892,0.0773,1e-04,0.0003,1,流失预警型
1372,0.1068,0.05,0.8412,0.0019,0.0,0.0,0.0,2,高价值稳定型
1373,0.0009,0.0013,0.0004,0.0215,0.9747,0.0,0.0013,4,高价值稳定型2
1374,0.0022,0.0038,0.0115,0.0161,0.9664,0.0,0.0,4,高价值稳定型2
1375,0.0006,0.0003,0.0,0.581,0.0279,0.0,0.3901,3,促销敏感型2
1376,0.0032,0.6294,0.3674,0.0,0.0,0.0,0.0,1,流失预警型
1377,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
1378,0.5354,0.1754,0.0,0.2296,0.0153,0.0,0.0442,0,促销敏感型
1379,0.0066,0.0,0.0,0.0019,0.0,0.0,0.9915,6,类目集中型
1380,0.0682,0.0028,0.0,0.6903,0.129,0.0,0.1097,3,促销敏感型2
1381,0.0024,0.0147,0.0,0.2039,0.7778,0.0011,0.0,4,高价值稳定型2
1382,0.0004,0.0005,0.0,0.0153,0.0,0.9827,0.001,5,生鲜高频型
1383,0.7114,0.2694,0.0,0.0192,0.0,0.0,0.0,0,促销敏感型
1384,0.0086,0.0123,0.0047,0.0769,0.048,0.8495,0.0,5,生鲜高频型
1385,0.1924,0.4814,0.0005,0.324,0.0017,0.0,0.0,1,流失预警型
1386,0.0272,0.023,0.8899,0.0056,0.0509,0.0002,0.0032,2,高价值稳定型
1387,0.0012,0.0013,0.0072,0.0107,0.9794,1e-04,1e-04,4,高价值稳定型2
1388,0.0048,0.0009,0.8065,0.0014,0.1834,0.0,0.003,2,高价值稳定型
1389,0.0017,0.0008,0.0035,0.0238,0.9701,1e-04,0.0,4,高价值稳定型2
1390,0.0002,0.0,0.0,0.9992,0.0007,0.0,0.0,3,促销敏感型2
1391,0.0745,0.0767,0.834,0.0099,0.0049,0.0,1e-04,2,高价值稳定型
1392,0.0017,0.0006,0.0,0.0071,0.0,0.9905,1e-04,5,生鲜高频型
1393,0.0009,0.9991,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1394,0.002,0.0041,0.0,0.8173,0.0,0.1766,0.0,3,促销敏感型2
1395,0.5002,0.4026,0.0555,0.0383,0.0009,0.0,0.0024,0,促销敏感型
1396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1397,0.0002,0.9998,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1398,0.0163,0.0232,0.9605,0.0,0.0,0.0,0.0,2,高价值稳定型
1399,0.0011,0.0007,0.0018,0.0113,0.9848,0.0,0.0004,4,高价值稳定型2
1400,0.0011,0.0029,0.0,0.4026,0.4723,0.0,0.121,4,高价值稳定型2
1401,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
1402,0.0685,0.0448,0.708,0.0187,0.1542,0.0,0.0058,2,高价值稳定型
1403,0.0331,0.0136,0.7618,0.007,0.1782,0.0,0.0063,2,高价值稳定型
1404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1405,0.0,0.0,0.0,0.0046,1e-04,0.0,0.9953,6,类目集中型
1406,0.001,0.0096,0.0,0.4647,0.0013,0.5233,0.0,5,生鲜高频型
1407,0.5453,0.0294,0.0,0.1782,0.0003,0.2466,0.0002,0,促销敏感型
1408,0.0206,0.0028,0.0158,0.1203,0.4833,0.3571,0.0,4,高价值稳定型2
1409,0.0103,0.0124,0.1193,0.0104,0.8471,0.0,0.0005,4,高价值稳定型2
1410,0.7488,0.0021,0.0,0.005,0.0,0.2441,0.0,0,促销敏感型
1411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
1412,1e-04,0.9941,0.0,0.0058,0.0,0.0,0.0,1,流失预警型
1413,0.0521,0.0302,0.9166,0.001,1e-04,0.0,0.0,2,高价值稳定型
1414,0.0458,0.0,0.0,0.9541,1e-04,0.0,0.0,3,促销敏感型2
1415,0.0,0.0,0.0,0.998,0.002,0.0,0.0,3,促销敏感型2
1416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,类目集中型
1417,0.0,0.0,0.0,0.0131,0.0,0.0,0.9868,6,类目集中型
1418,0.004,0.0026,0.0019,0.0239,0.9673,0.0,0.0003,4,高价值稳定型2
1419,0.0148,0.0005,0.0,0.9735,0.0113,0.0,0.0,3,促销敏感型2
1420,0.0014,0.0022,0.0033,0.0191,0.9725,0.0,0.0015,4,高价值稳定型2
1421,0.2041,0.0757,0.3465,0.0735,0.2417,1e-04,0.0584,2,高价值稳定型
1422,0.0006,0.0,0.0,0.9994,0.0,0.0,0.0,3,促销敏感型2
1423,0.0025,0.0031,0.0003,0.0557,0.9384,0.0,0.0,4,高价值稳定型2
1424,0.0117,0.0007,0.0,0.151,0.1471,0.0,0.6895,6,类目集中型
1425,0.0289,0.0401,0.2668,0.0318,0.6279,0.0033,0.0012,4,高价值稳定型2
1426,0.0026,0.0106,0.0,0.3867,0.0655,0.5346,0.0,5,生鲜高频型
1427,0.0977,0.0003,0.0,0.0911,0.0,0.0,0.8109,6,类目集中型
1428,0.0,0.0,0.0,0.9914,0.0086,0.0,0.0,3,促销敏感型2
1429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1430,0.0127,0.004,0.0,0.0192,0.0,0.9641,0.0,5,生鲜高频型
1431,0.0314,0.0251,0.0,0.9417,0.0018,0.0,0.0,3,促销敏感型2
1432,0.0031,0.0014,0.841,0.0006,0.1531,0.0,0.0007,2,高价值稳定型
1433,0.0003,0.001,0.0,0.2448,0.7359,0.0004,0.0176,4,高价值稳定型2
1434,0.0003,1e-04,0.0,0.1287,0.0066,0.0,0.8644,6,类目集中型
1435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1436,0.1003,1e-04,0.0,0.8981,0.0015,0.0,0.0,3,促销敏感型2
1437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,促销敏感型
1438,0.0126,0.0013,0.0,0.8406,0.1454,0.0,0.0,3,促销敏感型2
1439,0.0024,0.0005,0.0025,0.0293,0.9651,1e-04,0.0,4,高价值稳定型2
1440,0.0003,0.0,0.0,0.9745,1e-04,0.0,0.025,3,促销敏感型2
1441,0.7233,0.0157,0.0,0.2214,0.0386,0.0,0.0011,0,促销敏感型
1442,0.001,0.0004,0.8413,0.0005,0.1556,0.0,0.0012,2,高价值稳定型
1443,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1444,0.0046,0.0118,0.3559,0.003,0.619,0.0,0.0056,4,高价值稳定型2
1445,0.0008,0.0029,0.0,0.3334,0.6108,0.0516,0.0005,4,高价值稳定型2
1446,0.0,0.0,0.0,1e-04,0.0,0.0,0.9999,6,类目集中型
1447,0.001,0.0035,0.0,0.8514,0.1365,0.0063,0.0012,3,促销敏感型2
1448,0.0791,0.0071,0.0,0.9138,0.0,0.0,0.0,3,促销敏感型2
1449,0.2023,0.0341,0.0339,0.0645,0.6544,0.0108,0.0,4,高价值稳定型2
1450,0.9673,0.0162,0.0,0.0159,0.0,0.0,0.0006,0,促销敏感型
1451,0.0031,0.0023,0.0285,0.0097,0.9563,1e-04,1e-04,4,高价值稳定型2
1452,0.0005,0.0011,0.0737,0.0041,0.9195,0.0,0.0011,4,高价值稳定型2
1453,1e-04,0.0,0.0018,0.0083,0.8286,0.0,0.1612,4,高价值稳定型2
1454,0.8696,0.0749,0.0,0.0533,1e-04,0.0,0.0021,0,促销敏感型
1455,0.012,0.001,0.0216,0.2942,0.0758,0.0889,0.5065,6,类目集中型
1456,0.0031,0.0028,0.0,0.0302,0.0,0.9637,1e-04,5,生鲜高频型
1457,0.002,0.001,0.0035,0.0149,0.9785,0.0,0.0,4,高价值稳定型2
1458,0.0,1e-04,0.0,0.9996,0.0002,0.0,0.0,3,促销敏感型2
1459,0.001,0.0032,0.1624,0.0076,0.7763,0.0,0.0495,4,高价值稳定型2
1460,0.0013,0.9987,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1461,0.0002,0.0,0.0,0.1565,1e-04,1e-04,0.843,6,类目集中型
1462,0.0062,0.0161,0.1716,0.0162,0.7292,0.06,0.0005,4,高价值稳定型2
1463,0.2571,0.6317,0.0103,0.0876,0.0133,0.0,0.0,1,流失预警型
1464,0.5346,0.3262,0.0011,0.1172,0.0022,0.0186,0.0002,0,促销敏感型
1465,0.0015,0.0018,0.0291,0.0116,0.9555,0.0005,0.0,4,高价值稳定型2
1466,0.0016,0.0003,0.0,0.2219,0.7762,0.0,0.0,4,高价值稳定型2
1467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1468,0.0004,0.0,0.0,0.9914,0.0082,0.0,0.0,3,促销敏感型2
1469,0.0004,0.0,0.9867,1e-04,0.0128,0.0,0.0,2,高价值稳定型
1470,0.0017,0.001,0.5682,0.001,0.4258,0.0,0.0024,2,高价值稳定型
1471,0.0002,1e-04,0.0161,0.0201,0.5648,0.0,0.3987,4,高价值稳定型2
1472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1473,0.0501,0.6941,0.0,0.2558,0.0,0.0,0.0,1,流失预警型
1474,0.7438,0.1548,0.0784,0.0213,0.0015,0.0,0.0002,0,促销敏感型
1475,0.0377,0.0016,0.0076,0.0616,0.8527,0.0388,0.0,4,高价值稳定型2
1476,0.1094,0.0414,0.8484,0.0008,0.0,0.0,0.0,2,高价值稳定型
1477,0.0073,0.0,0.0,0.0479,0.0,0.0,0.9448,6,类目集中型
1478,0.0622,0.0489,0.6259,0.0144,0.2471,0.0,0.0015,2,高价值稳定型
1479,0.0742,0.9016,0.0002,0.024,0.0,0.0,0.0,1,流失预警型
1480,0.0028,0.0033,0.0,0.9264,0.0545,0.0,0.0129,3,促销敏感型2
1481,0.0004,0.0,0.0,0.8207,0.1789,0.0,0.0,3,促销敏感型2
1482,0.0004,0.0013,0.0283,0.0163,0.9506,0.0,0.003,4,高价值稳定型2
1483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1484,0.0084,0.0056,0.0121,0.0318,0.942,1e-04,0.0,4,高价值稳定型2
1485,0.0,1e-04,0.0,0.9991,0.0008,0.0,0.0,3,促销敏感型2
1486,0.001,0.0007,0.0005,0.0645,0.9333,0.0,0.0,4,高价值稳定型2
1487,0.003,0.003,0.0,0.1472,0.8467,1e-04,0.0,4,高价值稳定型2
1488,0.9007,0.0013,0.0,0.0969,0.0,0.0,0.0011,0,促销敏感型
1489,0.0061,0.0108,0.0004,0.1387,0.838,0.006,0.0,4,高价值稳定型2
1490,0.0002,0.0014,1e-04,0.0358,0.9625,0.0,0.0,4,高价值稳定型2
1491,0.0747,0.0263,0.8374,0.0074,0.0504,0.0,0.0037,2,高价值稳定型
1492,0.0,0.0,0.0,0.0008,0.0,0.0,0.9992,6,类目集中型
1493,0.0879,0.0028,0.0,0.6277,0.2603,0.0,0.0213,3,促销敏感型2
1494,0.0062,0.9931,0.0,0.0007,0.0,0.0,0.0,1,流失预警型
1495,0.0,0.0,0.0,0.0086,0.0909,0.0,0.9005,6,类目集中型
1496,0.0028,0.0024,0.0,0.3059,0.6789,0.0,0.01,4,高价值稳定型2
1497,0.0143,0.0211,0.9642,0.0003,0.0,0.0,0.0,2,高价值稳定型
1498,0.0016,0.0008,0.0,0.956,0.0415,0.0,0.0,3,促销敏感型2
1499,0.0041,0.0023,0.0,0.778,0.1581,0.0,0.0575,3,促销敏感型2
1500,0.0094,0.0083,0.0,0.6982,0.2842,0.0,0.0,3,促销敏感型2
1501,0.1504,0.011,0.8346,0.0017,0.0021,0.0,1e-04,2,高价值稳定型
1502,0.0047,0.0054,0.0,0.0417,0.0,0.9434,0.0048,5,生鲜高频型
1503,0.0083,0.003,0.0,0.9884,0.0003,0.0,0.0,3,促销敏感型2
1504,0.0529,0.0016,0.0,0.9455,0.0,0.0,0.0,3,促销敏感型2
1505,0.0034,0.0005,0.0,0.9939,0.0022,0.0,0.0,3,促销敏感型2
1506,0.0068,0.0005,0.0,0.2612,0.7315,0.0,0.0,4,高价值稳定型2
1507,0.0185,0.0137,0.0032,0.098,0.8325,0.0214,0.0127,4,高价值稳定型2
1508,0.0356,0.0394,0.9242,0.0006,1e-04,0.0,0.0,2,高价值稳定型
1509,1e-04,0.0,0.1065,0.0047,0.7971,0.0,0.0916,4,高价值稳定型2
1510,0.5993,0.321,0.0005,0.0771,0.002,0.0,0.0,0,促销敏感型
1511,0.0364,0.9546,0.0,0.009,0.0,0.0,0.0,1,流失预警型
1512,1e-04,0.0,0.3124,0.0007,0.6835,0.0,0.0033,4,高价值稳定型2
1513,0.0679,0.0801,0.0,0.7005,0.1507,0.0,0.0007,3,促销敏感型2
1514,0.0007,0.013,0.0,0.3414,0.0087,0.6362,0.0,5,生鲜高频型
1515,0.3238,0.4195,0.0,0.2518,0.0049,0.0,0.0,1,流失预警型
1516,0.0034,0.0084,0.009,0.061,0.3689,0.5475,0.002,5,生鲜高频型
1517,0.2697,0.5447,0.0,0.1838,0.0018,0.0,0.0,1,流失预警型
1518,0.1374,0.7178,0.0,0.1423,1e-04,0.0024,0.0,1,流失预警型
1519,0.0,0.0,0.0,0.0164,0.0054,0.0,0.9782,6,类目集中型
1520,0.0058,0.0024,0.0065,0.0546,0.9049,0.0258,0.0,4,高价值稳定型2
1521,0.0004,0.0006,0.4232,0.0019,0.5546,0.0,0.0193,4,高价值稳定型2
1522,0.0504,0.0373,0.2302,0.0294,0.6185,0.0221,0.0122,4,高价值稳定型2
1523,0.0099,0.0088,1e-04,0.2129,0.7683,0.0,0.0,4,高价值稳定型2
1524,0.0023,0.0033,0.0381,0.0093,0.9469,0.0,0.0,4,高价值稳定型2
1525,0.0,0.0,0.0,0.008,0.0047,0.0,0.9873,6,类目集中型
1526,0.0,0.0004,0.0,0.9939,0.0057,0.0,0.0,3,促销敏感型2
1527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,促销敏感型2
1528,0.0021,0.0003,1e-04,0.3114,0.6861,0.0,0.0,4,高价值稳定型2
1529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1530,0.9221,0.0079,0.0,0.0686,0.0015,0.0,0.0,0,促销敏感型
1531,0.0,0.0,0.0,0.0038,0.0,0.0,0.9962,6,类目集中型
1532,0.1484,0.0057,0.0,0.5476,0.2983,0.0,0.0,3,促销敏感型2
1533,0.0084,0.0014,0.0,0.9417,0.0485,0.0,0.0,3,促销敏感型2
1534,0.0222,0.9553,0.0,0.0225,0.0,0.0,0.0,1,流失预警型
1535,0.0055,0.005,0.0536,0.0148,0.9187,0.0024,0.0,4,高价值稳定型2
1536,0.0013,0.0004,0.0,0.0068,0.0,0.9913,1e-04,5,生鲜高频型
1537,0.06,0.0417,0.0,0.8151,0.0832,0.0,0.0,3,促销敏感型2
1538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,流失预警型
1539,0.0011,1e-04,0.0,0.9784,0.0057,0.0,0.0148,3,促销敏感型2
1540,0.3361,0.0095,0.0,0.5117,0.1427,0.0,0.0,3,促销敏感型2
1541,0.0155,0.0773,0.0004,0.258,0.6488,0.0,0.0,4,高价值稳定型2
1542,0.0006,0.0006,0.0,0.1269,0.8718,0.0,0.0,4,高价值稳定型2
1543,0.1283,0.2787,0.0074,0.5291,0.0566,0.0,0.0,3,促销敏感型2
1544,0.0052,0.0004,0.9424,0.0007,0.0508,0.0,0.0004,2,高价值稳定型
1545,0.0014,0.0,0.0,0.9985,1e-04,0.0,0.0,3,促销敏感型2
