user_id,rank,item_id,cat_l1,cat_l3,score,主要来源,reason
0052,4,DW-1201020045,蔬果,根茎,0.7263,复购周期,你可能接近「根茎」的复购周期
0052,5,DW-1201020044,蔬果,根茎,0.3918,复购周期,你可能接近「根茎」的复购周期
0052,6,DW-1203130446,蔬果,其它水果,0.6211,复购周期,你可能接近「其它水果」的复购周期
0052,7,DW-1203020164,蔬果,苹果类,0.3689,复购周期,你可能接近「苹果类」的复购周期
0052,8,DW-1201020721,蔬果,根茎,0.5956,复购周期,你可能接近「根茎」的复购周期
0052,9,DW-2207990007,休闲,其他糖果,0.6267,复购周期,你可能接近「其他糖果」的复购周期
0052,10,DW-1201020013,蔬果,根茎,0.5986,复购周期,你可能接近「根茎」的复购周期
0055,1,DW-1203020172,蔬果,苹果类,0.6722,图推荐,与你购买行为相似的顾客也常购买该商品
0055,2,DW-1203070022,蔬果,蕉类,0.6954,图推荐,与你购买行为相似的顾客也常购买该商品
0055,3,DW-1004020001,肉禽,分割鸡件,0.6057,图推荐,与你购买行为相似的顾客也常购买该商品
0055,4,DW-1001010205,肉禽,鲜猪肉,0.626,图推荐,与你购买行为相似的顾客也常购买该商品
0055,5,DW-1203020164,蔬果,苹果类,0.5444,价格匹配,该商品符合你的常购价格带
0055,6,DW-1001010194,肉禽,鲜猪肉,0.4535,价格匹配,该商品符合你的常购价格带
0055,7,DW-1001010196,肉禽,鲜猪肉,0.4873,价格匹配,该商品符合你的常购价格带
0055,8,DW-1201040035,蔬果,花果,0.4575,关联规则,与你近期购买商品强关联（花果）
0055,9,DW-1203020175,蔬果,苹果类,0.4743,价格匹配,该商品符合你的常购价格带
0055,10,DW-2006030214,粮油,常规面粉,0.5132,价格匹配,该商品符合你的常购价格带
0056,1,DW-1201040035,蔬果,花果,0.5416,价格匹配,该商品符合你的常购价格带
0056,2,DW-1201020029,蔬果,根茎,0.4176,价格匹配,该商品符合你的常购价格带
0056,3,DW-1201040010,蔬果,花果,0.5571,关联规则,与你近期购买商品强关联（花果）
0056,4,DW-1201040049,蔬果,花果,0.5049,价格匹配,该商品符合你的常购价格带
0056,5,DW-1201040026,蔬果,花果,0.4474,关联规则,与你近期购买商品强关联（花果）
0056,6,DW-1201020721,蔬果,根茎,0.4936,价格匹配,该商品符合你的常购价格带
0056,7,DW-1201040004,蔬果,花果,0.3937,价格匹配,该商品符合你的常购价格带
0056,8,DW-1201010004,蔬果,叶菜,0.3929,价格匹配,该商品符合你的常购价格带
0056,9,DW-1201020013,蔬果,根茎,0.576,价格匹配,该商品符合你的常购价格带
0056,10,DW-1201040027,蔬果,花果,0.454,价格匹配,该商品符合你的常购价格带
0057,1,DW-1201040035,蔬果,花果,0.5051,复购周期,你可能接近「花果」的复购周期
0057,2,DW-1201040027,蔬果,花果,0.6237,复购周期,你可能接近「花果」的复购周期
0057,3,DW-1201010020,蔬果,叶菜,0.4608,复购周期,你可能接近「叶菜」的复购周期
0057,4,DW-1201040026,蔬果,花果,0.4495,复购周期,你可能接近「花果」的复购周期
0057,5,DW-1201040010,蔬果,花果,0.6466,复购周期,你可能接近「花果」的复购周期
0057,6,DW-1201040049,蔬果,花果,0.7203,复购周期,你可能接近「花果」的复购周期
0057,7,DW-1201020045,蔬果,根茎,0.4653,复购周期,你可能接近「根茎」的复购周期
0057,8,DW-1201040004,蔬果,花果,0.4476,复购周期,你可能接近「花果」的复购周期
0057,9,DW-1201010004,蔬果,叶菜,0.5469,复购周期,你可能接近「叶菜」的复购周期
0057,10,DW-1201020029,蔬果,根茎,0.4148,复购周期,你可能接近「根茎」的复购周期
0058,1,DW-1201060010,蔬果,菌菇类,0.5126,价格匹配,该商品符合你的常购价格带
0058,2,DW-1201020029,蔬果,根茎,0.4511,价格匹配,该商品符合你的常购价格带
0058,3,DW-1201010395,蔬果,叶菜,0.6136,图推荐,与你购买行为相似的顾客也常购买该商品
0058,4,DW-1201020721,蔬果,根茎,0.6403,价格匹配,该商品符合你的常购价格带
0058,5,DW-1201010004,蔬果,叶菜,0.5862,价格匹配,该商品符合你的常购价格带
0058,6,DW-1201010019,蔬果,叶菜,0.5105,关联规则,与你近期购买商品强关联（叶菜）
0058,7,DW-1201040035,蔬果,花果,0.4973,价格匹配,该商品符合你的常购价格带
0058,8,DW-1201040010,蔬果,花果,0.5951,关联规则,与你近期购买商品强关联（花果）
0058,9,DW-1201010020,蔬果,叶菜,0.3268,价格匹配,该商品符合你的常购价格带
0058,10,DW-1201040049,蔬果,花果,0.4003,价格匹配,该商品符合你的常购价格带
0060,1,DW-1201040026,蔬果,花果,0.5144,图推荐,与你购买行为相似的顾客也常购买该商品
0060,2,DW-1201040027,蔬果,花果,0.5322,图推荐,与你购买行为相似的顾客也常购买该商品
0060,3,DW-1518130016,日配,利乐砖乳酸菌,0.5579,图推荐,与你购买行为相似的顾客也常购买该商品
0060,4,DW-1201010023,蔬果,叶菜,0.4195,价格匹配,该商品符合你的常购价格带
0060,5,DW-1201020029,蔬果,根茎,0.499,价格匹配,该商品符合你的常购价格带
0060,6,DW-1201040022,蔬果,花果,0.4668,价格匹配,该商品符合你的常购价格带
0060,7,DW-1201040010,蔬果,花果,0.4122,价格匹配,该商品符合你的常购价格带
0060,8,DW-1201040035,蔬果,花果,0.5786,价格匹配,该商品符合你的常购价格带
0060,9,DW-1517010003,日配,猪肉火腿肠,0.611,图推荐,与你购买行为相似的顾客也常购买该商品
0060,10,DW-1201010004,蔬果,叶菜,0.4448,价格匹配,该商品符合你的常购价格带
0061,1,DW-1201040010,蔬果,花果,0.5971,图推荐,与你购买行为相似的顾客也常购买该商品
0061,2,DW-1201040049,蔬果,花果,0.6026,图推荐,与你购买行为相似的顾客也常购买该商品
0061,3,DW-1201010005,蔬果,叶菜,0.5846,图推荐,与你购买行为相似的顾客也常购买该商品
0061,4,DW-2006010003,粮油,散称白米,0.5482,图推荐,与你购买行为相似的顾客也常购买该商品
0061,5,DW-1201040027,蔬果,花果,0.4821,图推荐,与你购买行为相似的顾客也常购买该商品
0061,6,DW-1203070022,蔬果,蕉类,0.4885,图推荐,与你购买行为相似的顾客也常购买该商品
0061,7,DW-1521010005,日配,新鲜蛋品,0.5172,图推荐,与你购买行为相似的顾客也常购买该商品
0061,8,DW-1201050011,蔬果,鲜调味,0.4764,图推荐,与你购买行为相似的顾客也常购买该商品
0061,9,DW-1201020029,蔬果,根茎,0.5197,图推荐,与你购买行为相似的顾客也常购买该商品
0061,10,DW-1201060003,蔬果,菌菇类,0.5019,图推荐,与你购买行为相似的顾客也常购买该商品
0062,1,DW-1001040125,肉禽,猪骨,0.6172,图推荐,与你购买行为相似的顾客也常购买该商品
0062,2,DW-1203090210,蔬果,进口水果,0.5795,图推荐,与你购买行为相似的顾客也常购买该商品
0062,3,DW-1203070022,蔬果,蕉类,0.5665,图推荐,与你购买行为相似的顾客也常购买该商品
0062,4,DW-1203020172,蔬果,苹果类,0.4936,价格匹配,该商品符合你的常购价格带
0062,5,DW-1201020029,蔬果,根茎,0.488,价格匹配,该商品符合你的常购价格带
0062,6,DW-1201040010,蔬果,花果,0.524,关联规则,与你近期购买商品强关联（花果）
0062,7,DW-1203020164,蔬果,苹果类,0.4267,价格匹配,该商品符合你的常购价格带
0062,8,DW-1201040035,蔬果,花果,0.4275,价格匹配,该商品符合你的常购价格带
0062,9,DW-1001010205,肉禽,鲜猪肉,0.4752,图推荐,与你购买行为相似的顾客也常购买该商品
0062,10,DW-1201010005,蔬果,叶菜,0.4323,价格匹配,该商品符合你的常购价格带
0064,1,DW-1203070022,蔬果,蕉类,0.7046,复购周期,你可能接近「蕉类」的复购周期
0064,2,DW-1521010005,日配,新鲜蛋品,0.6815,复购周期,你可能接近「新鲜蛋品」的复购周期
0064,3,DW-1201040035,蔬果,花果,0.4372,复购周期,你可能接近「花果」的复购周期
0064,4,DW-1201020029,蔬果,根茎,0.4433,复购周期,你可能接近「根茎」的复购周期
0064,5,DW-1201020721,蔬果,根茎,0.3823,复购周期,你可能接近「根茎」的复购周期
0064,6,DW-1201020042,蔬果,根茎,0.3672,复购周期,你可能接近「根茎」的复购周期
0064,7,DW-1201020045,蔬果,根茎,0.3958,复购周期,你可能接近「根茎」的复购周期
0064,8,DW-1201020013,蔬果,根茎,0.3228,复购周期,你可能接近「根茎」的复购周期
0064,9,DW-1201020361,蔬果,根茎,0.3784,复购周期,你可能接近「根茎」的复购周期
0064,10,DW-1201020044,蔬果,根茎,0.4027,复购周期,你可能接近「根茎」的复购周期
0067,1,DW-3016030007,洗化,无芯纸,0.6324,类目偏好,你长期偏好「无芯纸」类目
0067,2,DW-1518010002,日配,利乐砖纯奶,0.4837,图推荐,与你购买行为相似的顾客也常购买该商品
0067,3,DW-3016030106,洗化,无芯纸,0.4455,类目偏好,你长期偏好「无芯纸」类目
0067,4,DW-1201020029,蔬果,根茎,0.6988,价格匹配,该商品符合你的常购价格带
0067,5,DW-1203130446,蔬果,其它水果,0.5095,价格匹配,该商品符合你的常购价格带
0067,6,DW-2006010003,粮油,散称白米,0.4812,价格匹配,该商品符合你的常购价格带
0067,7,DW-1201010019,蔬果,叶菜,0.4975,价格匹配,该商品符合你的常购价格带
0067,8,DW-1203030177,蔬果,梨类,0.4475,价格匹配,该商品符合你的常购价格带
0067,9,DW-1201010004,蔬果,叶菜,0.5667,价格匹配,该商品符合你的常购价格带
0067,10,DW-1201010005,蔬果,叶菜,0.5158,价格匹配,该商品符合你的常购价格带
0068,1,DW-1001010194,肉禽,鲜猪肉,0.5782,图推荐,与你购买行为相似的顾客也常购买该商品
0068,2,DW-1201040035,蔬果,花果,0.5157,关联规则,与你近期购买商品强关联（花果）
0068,3,DW-1201040010,蔬果,花果,0.5309,关联规则,与你近期购买商品强关联（花果）
0068,4,DW-1201020029,蔬果,根茎,0.5278,关联规则,与你近期购买商品强关联（根茎）
0068,5,DW-2314040062,酒饮,预调酒,0.5239,图推荐,与你购买行为相似的顾客也常购买该商品
0068,6,DW-1201040026,蔬果,花果,0.5566,关联规则,与你近期购买商品强关联（花果）
0068,7,DW-2314040058,酒饮,预调酒,0.5196,图推荐,与你购买行为相似的顾客也常购买该商品
0068,8,DW-2314040059,酒饮,预调酒,0.4962,图推荐,与你购买行为相似的顾客也常购买该商品
0068,9,DW-1201010004,蔬果,叶菜,0.4364,价格匹配,该商品符合你的常购价格带
0068,10,DW-1201020013,蔬果,根茎,0.4817,关联规则,与你近期购买商品强关联（根茎）
0070,1,DW-1201040035,蔬果,花果,0.524,复购周期,你可能接近「花果」的复购周期
0070,2,DW-1001010194,肉禽,鲜猪肉,0.6204,复购周期,你可能接近「鲜猪肉」的复购周期
0070,3,DW-1201010004,蔬果,叶菜,0.4656,复购周期,你可能接近「叶菜」的复购周期
0070,4,DW-1201020045,蔬果,根茎,0.6776,复购周期,你可能接近「根茎」的复购周期
0070,5,DW-1201040010,蔬果,花果,0.6062,复购周期,你可能接近「花果」的复购周期
0070,6,DW-1201040026,蔬果,花果,0.3631,复购周期,你可能接近「花果」的复购周期
0070,7,DW-1201020029,蔬果,根茎,0.4646,复购周期,你可能接近「根茎」的复购周期
0070,8,DW-1201020042,蔬果,根茎,0.5785,复购周期,你可能接近「根茎」的复购周期
0070,9,DW-1201020721,蔬果,根茎,0.371,复购周期,你可能接近「根茎」的复购周期
0070,10,DW-1201020361,蔬果,根茎,0.3755,复购周期,你可能接近「根茎」的复购周期
0073,1,DW-2207990007,休闲,其他糖果,0.5432,复购周期,你可能接近「其他糖果」的复购周期
0073,2,DW-1201020361,蔬果,根茎,0.4608,复购周期,你可能接近「根茎」的复购周期
0073,3,DW-1201020029,蔬果,根茎,0.4996,复购周期,你可能接近「根茎」的复购周期
0073,4,DW-1201020721,蔬果,根茎,0.6053,复购周期,你可能接近「根茎」的复购周期
0073,5,DW-2207990011,休闲,其他糖果,0.4615,复购周期,你可能接近「其他糖果」的复购周期
0073,6,DW-1201020045,蔬果,根茎,0.4137,复购周期,你可能接近「根茎」的复购周期
0073,7,DW-2207990014,休闲,其他糖果,0.373,复购周期,你可能接近「其他糖果」的复购周期
0073,8,DW-1201020013,蔬果,根茎,0.3832,复购周期,你可能接近「根茎」的复购周期
0073,9,DW-2207990016,休闲,其他糖果,0.663,复购周期,你可能接近「其他糖果」的复购周期
0073,10,DW-1505040001,日配,冷藏乳酸菌,0.3264,图推荐,与你购买行为相似的顾客也常购买该商品
0074,1,DW-1505040001,日配,冷藏乳酸菌,0.5335,复购周期,你可能接近「冷藏乳酸菌」的复购周期
0074,2,DW-3013010007,洗化,成人牙膏,0.4951,复购周期,你可能接近「成人牙膏」的复购周期
0074,3,DW-3013010006,洗化,成人牙膏,0.6342,复购周期,你可能接近「成人牙膏」的复购周期
0074,4,DW-1505040040,日配,冷藏乳酸菌,0.4437,复购周期,你可能接近「冷藏乳酸菌」的复购周期
0074,5,DW-3013010632,洗化,成人牙膏,0.5049,复购周期,你可能接近「成人牙膏」的复购周期
0074,6,DW-3013010288,洗化,成人牙膏,0.5724,复购周期,你可能接近「成人牙膏」的复购周期
0074,7,DW-3013010174,洗化,成人牙膏,0.3517,复购周期,你可能接近「成人牙膏」的复购周期
0074,8,DW-3013010134,洗化,成人牙膏,0.3062,复购周期,你可能接近「成人牙膏」的复购周期
0074,9,DW-1505050004,日配,冷藏营养酸乳,0.558,复购周期,你可能接近「冷藏营养酸乳」的复购周期
0074,10,DW-1505040050,日配,冷藏乳酸菌,0.3719,复购周期,你可能接近「冷藏乳酸菌」的复购周期
0075,1,DW-1201040010,蔬果,花果,0.6684,图推荐,与你购买行为相似的顾客也常购买该商品
0075,2,DW-1201040027,蔬果,花果,0.5082,图推荐,与你购买行为相似的顾客也常购买该商品
0075,3,DW-1201040026,蔬果,花果,0.5862,图推荐,与你购买行为相似的顾客也常购买该商品
0075,4,DW-1203130446,蔬果,其它水果,0.562,图推荐,与你购买行为相似的顾客也常购买该商品
0075,5,DW-1203070022,蔬果,蕉类,0.6108,图推荐,与你购买行为相似的顾客也常购买该商品
0075,6,DW-1201040035,蔬果,花果,0.5437,关联规则,与你近期购买商品强关联（花果）
0075,7,DW-1201060010,蔬果,菌菇类,0.5989,图推荐,与你购买行为相似的顾客也常购买该商品
0075,8,DW-1201020029,蔬果,根茎,0.4745,图推荐,与你购买行为相似的顾客也常购买该商品
0075,9,DW-1201040004,蔬果,花果,0.5396,价格匹配,该商品符合你的常购价格带
0075,10,DW-1517010003,日配,猪肉火腿肠,0.4541,图推荐,与你购买行为相似的顾客也常购买该商品
0076,1,DW-3018020108,洗化,夜用卫生巾,0.4627,复购周期,你可能接近「夜用卫生巾」的复购周期
0076,2,DW-3018020104,洗化,夜用卫生巾,0.4021,复购周期,你可能接近「夜用卫生巾」的复购周期
0076,3,DW-3018020125,洗化,夜用卫生巾,0.3991,复购周期,你可能接近「夜用卫生巾」的复购周期
0076,4,DW-3018020277,洗化,夜用卫生巾,0.3861,复购周期,你可能接近「夜用卫生巾」的复购周期
0076,5,DW-3018020109,洗化,夜用卫生巾,0.3813,复购周期,你可能接近「夜用卫生巾」的复购周期
0076,6,DW-3018020126,洗化,夜用卫生巾,0.3787,复购周期,你可能接近「夜用卫生巾」的复购周期
0076,7,DW-2202080030,休闲,散称糕点,0.5962,复购周期,你可能接近「散称糕点」的复购周期
0076,8,DW-2202080013,休闲,散称糕点,0.3677,复购周期,你可能接近「散称糕点」的复购周期
0076,9,DW-2202080026,休闲,散称糕点,0.3812,复购周期,你可能接近「散称糕点」的复购周期
0076,10,DW-2202080032,休闲,散称糕点,0.3562,复购周期,你可能接近「散称糕点」的复购周期
0078,1,DW-1001040125,肉禽,猪骨,0.6663,图推荐,与你购买行为相似的顾客也常购买该商品
0078,2,DW-1518030030,日配,利乐砖营养奶,0.6778,图推荐,与你购买行为相似的顾客也常购买该商品
0078,3,DW-2203060010,休闲,综合包,0.4465,价格匹配,该商品符合你的常购价格带
0078,4,DW-2303040026,酒饮,植物蛋白饮料,0.5185,价格匹配,该商品符合你的常购价格带
0078,5,DW-3016080270,洗化,软抽纸巾,0.5317,价格匹配,该商品符合你的常购价格带
0078,6,DW-2303040003,酒饮,植物蛋白饮料,0.4732,价格匹配,该商品符合你的常购价格带
