item_id,cat_l1_name,cat_l2_name,cat_l3_name,cat_l3_code,item_type,unit,spec,销售金额,销售数量,销售笔数,平均单价,购买人数,复购率,复购率_平滑,促销占比,price_rank,price_band,综合热度,热度排名
DW-1201040459,蔬果,蔬菜,花果,120104,生鲜,千克,散称,74.48,3.724,4,20.0,3,0.3333,0.1566,0.0,0.9714,高价带,0.3426,761
DW-1201050004,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,293.36,47.532,159,5.98,144,0.0903,0.0911,0.0,0.5,中价带,0.5194,120
DW-1201050005,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,15.1,3.304,10,4.4,10,0.0,0.0518,0.0,0.25,低价带,0.2391,2652
DW-1201050007,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,310.55,20.825,98,15.6,81,0.1481,0.1433,0.0,0.875,高价带,0.5295,108
DW-1201050010,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,2.78,0.142,1,19.6,1,0.0,0.0942,0.0,1.0,高价带,0.1429,6062
DW-1201050011,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,806.33,131.668,221,6.56,165,0.2061,0.2002,0.0,0.625,中价带,0.6783,19
DW-1201050012,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,41.3,10.022,43,3.56,43,0.0,0.0195,0.0,0.125,低价带,0.3446,737
DW-1201050255,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,337.56,35.651,131,9.6,117,0.1026,0.1026,0.0,0.75,高价带,0.5197,119
DW-1201050311,蔬果,蔬菜,鲜调味,120105,生鲜,千克,散称,8.55,1.71,8,5.0,8,0.0,0.0576,0.0,0.375,中价带,0.2054,3960
DW-1201060002,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,748.08,42.945,133,18.0,109,0.1743,0.1684,0.0,0.7857,高价带,0.6033,53
DW-1201060003,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,517.07,78.594,187,6.56,138,0.2101,0.2029,0.0,0.3571,中价带,0.6526,25
DW-1201060004,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,858.14,53.712,142,16.8,110,0.1909,0.1836,0.0,0.7143,高价带,0.6278,40
DW-1201060005,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,48.08,4.777,11,12.0,10,0.1,0.1018,0.0,0.6429,中价带,0.3187,1058
DW-1201060006,蔬果,蔬菜,菌菇类,120106,生鲜,盒,未知规格,81.2,14.0,13,5.8,13,0.0,0.045,0.0,0.2857,低价带,0.3281,928
DW-1201060007,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,2.94,0.3,1,9.8,1,0.0,0.0942,0.0,0.5714,中价带,0.1449,6054
DW-1201060009,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,49.91,6.684,23,7.47,23,0.0,0.0314,0.0,0.4286,中价带,0.3181,1066
DW-1201060010,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,709.64,77.589,252,9.0,186,0.2204,0.2145,0.0,0.5,中价带,0.6832,17
DW-1201060014,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,759.3,28.0,25,30.0,23,0.087,0.092,0.0,0.8571,高价带,0.4632,200
DW-1201060015,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,105.98,1.306,6,96.9,6,0.0,0.0647,0.0,1.0,高价带,0.2872,1549
DW-1201060033,蔬果,蔬菜,菌菇类,120106,生鲜,千克,散称,207.84,2.598,10,80.0,7,0.2857,0.1786,0.0,0.9286,高价带,0.4148,313
DW-1201060092,蔬果,蔬菜,菌菇类,120106,生鲜,盒,计量,7.0,2.0,2,3.5,2,0.0,0.0863,0.0,0.0714,低价带,0.1776,5138
DW-1201060093,蔬果,蔬菜,菌菇类,120106,生鲜,袋,计量,55.3,10.0,10,5.5,10,0.0,0.0518,0.0,0.2143,低价带,0.3018,1339
DW-1201060094,蔬果,蔬菜,菌菇类,120106,生鲜,袋,150g,4.0,1.0,1,4.0,1,0.0,0.0942,0.0,0.1429,低价带,0.1569,5801
DW-1201070001,蔬果,蔬菜,有机蔬菜,120107,生鲜,千克,散称,380.57,74.194,139,5.0,105,0.2095,0.2003,0.0,1.0,高价带,0.63,39
DW-1201090032,蔬果,蔬菜,其它蔬菜,120109,生鲜,千克,散称,179.72,23.001,71,7.96,64,0.0938,0.0951,0.0,0.4,中价带,0.4644,199
DW-1201090232,蔬果,蔬菜,其它蔬菜,120109,生鲜,千克,散称,119.3,9.942,28,12.0,26,0.0769,0.0843,0.0,0.6,中价带,0.3888,438
DW-1201090310,蔬果,蔬菜,其它蔬菜,120109,生鲜,袋,未知规格,198.0,11.0,11,18.0,11,0.0,0.0493,0.0,0.8,高价带,0.349,696
DW-1201090311,蔬果,蔬菜,其它蔬菜,120109,生鲜,个,未知规格,576.0,297.0,67,2.0,50,0.1,0.1006,0.0,0.2,低价带,0.5374,97
DW-1201090312,蔬果,蔬菜,其它蔬菜,120109,生鲜,袋,未知规格,360.0,15.0,14,24.0,13,0.0769,0.0885,0.0,1.0,高价带,0.4054,363
DW-1202018073,蔬果,加工豆类,豆腐,120201,生鲜,千克,散称,319.37,104.45,184,2.96,142,0.2113,0.2042,0.0,1.0,高价带,0.648,28
DW-1202018267,蔬果,加工豆类,豆腐,120201,生鲜,块,块,498.0,332.0,182,1.5,139,0.1727,0.168,0.0,0.25,低价带,0.6411,32
DW-1202018268,蔬果,加工豆类,豆腐,120201,生鲜,块,块,6.0,3.0,3,2.0,3,0.0,0.0797,0.0,0.625,中价带,0.1813,4967
DW-1202018269,蔬果,加工豆类,豆腐,120201,生鲜,块,块,298.0,149.0,123,2.0,91,0.2198,0.2083,0.0,0.625,中价带,0.6405,34
DW-1202048043,蔬果,加工豆类,豆干豆皮,120204,生鲜,千克,散称,98.98,13.939,48,6.96,44,0.0682,0.0747,0.0,0.5714,中价带,0.4065,355
DW-1202048046,蔬果,加工豆类,豆干豆皮,120204,生鲜,千克,散称,159.46,15.924,59,9.96,44,0.1818,0.1673,0.0,0.8571,高价带,0.5022,144
DW-1202048049,蔬果,加工豆类,豆干豆皮,120204,生鲜,包,155g,7.2,1.0,1,4.8,1,0.0,0.0942,0.0,0.1429,低价带,0.1734,5293
DW-1202048059,蔬果,加工豆类,豆干豆皮,120204,生鲜,千克,散称,251.32,32.098,117,7.76,102,0.1176,0.1164,0.0,0.7143,高价带,0.5171,122
DW-1202048078,蔬果,加工豆类,豆干豆皮,120204,生鲜,千克,散称,43.09,8.342,29,5.0,28,0.0357,0.0536,0.0,0.2857,低价带,0.3384,805
DW-1202048094,蔬果,加工豆类,豆干豆皮,120204,生鲜,千克,未知规格,9.81,0.981,4,10.0,4,0.0,0.074,0.0,1.0,高价带,0.1875,4713
DW-1202048097,蔬果,加工豆类,豆干豆皮,120204,生鲜,袋,260g,27.5,5.0,5,6.0,5,0.0,0.0691,0.0,0.4286,中价带,0.2488,2360
DW-1202058042,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,130.41,11.216,25,12.0,24,0.0417,0.0599,0.0,0.6471,中价带,0.3734,525
DW-1202058055,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,5.99,1.198,2,5.0,2,0.0,0.0863,0.0,0.2941,低价带,0.1673,5545
DW-1202058057,蔬果,加工豆类,豆类料理,120205,生鲜,千克,未知规格,16.68,1.108,6,16.0,6,0.0,0.0647,0.0,0.7647,高价带,0.2154,3521
DW-1202058065,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,11.22,0.748,3,15.0,2,0.5,0.1697,0.0,0.7059,高价带,0.2802,1672
DW-1202058081,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,79.71,3.718,18,21.6,17,0.0588,0.0754,0.0,0.9412,高价带,0.335,839
DW-1202058082,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,111.84,4.112,29,27.2,25,0.12,0.1153,0.0,1.0,高价带,0.3951,410
DW-1202058086,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,16.42,0.966,1,17.0,1,0.0,0.0942,0.0,0.8235,高价带,0.2012,4119
DW-1202058090,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,11.57,0.536,2,19.6,2,0.0,0.0863,0.0,0.8824,高价带,0.1848,4800
DW-1202058101,蔬果,加工豆类,豆类料理,120205,生鲜,条,条,37.5,25.0,10,1.5,8,0.125,0.1131,0.0,0.0588,低价带,0.3455,729
DW-1202058114,蔬果,加工豆类,豆类料理,120205,生鲜,袋,200g,25.2,6.0,5,4.2,4,0.25,0.1454,0.0,0.1176,低价带,0.3117,1158
DW-1202058115,蔬果,加工豆类,豆类料理,120205,生鲜,袋,201g,4.5,1.0,1,4.5,1,0.0,0.0942,0.0,0.2059,低价带,0.1599,5743
DW-1202058116,蔬果,加工豆类,豆类料理,120205,生鲜,袋,202g,13.5,3.0,3,4.5,3,0.0,0.0797,0.0,0.2059,低价带,0.2076,3856
DW-1202058117,蔬果,加工豆类,豆类料理,120205,生鲜,袋,203g,20.8,4.0,4,5.2,4,0.0,0.074,0.0,0.3529,中价带,0.2312,2920
DW-1202058118,蔬果,加工豆类,豆类料理,120205,生鲜,袋,250g,75.4,13.0,13,5.8,9,0.2222,0.1598,0.0,0.4706,中价带,0.4007,386
DW-1202058123,蔬果,加工豆类,豆类料理,120205,生鲜,千克,kg,49.1,4.464,6,11.0,5,0.2,0.1357,0.0,0.5882,中价带,0.3245,976
DW-1202058135,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,37.92,6.854,4,5.6,4,0.0,0.074,0.0,0.4118,中价带,0.2632,2011
DW-1202058136,蔬果,加工豆类,豆类料理,120205,生鲜,千克,散称,69.65,8.099,14,8.6,14,0.0,0.0432,0.0,0.5294,中价带,0.3149,1113
DW-1203010204,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,219.47,54.459,43,3.98,35,0.1143,0.1119,0.0,0.125,低价带,0.4755,183
DW-1203010208,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,45.96,11.149,9,3.98,8,0.125,0.1131,0.0,0.1875,低价带,0.3337,857
DW-1203010212,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,25.37,3.634,5,6.98,5,0.0,0.0691,0.0,0.375,中价带,0.2404,2597
DW-1203010213,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,102.55,11.404,6,9.0,6,0.0,0.0647,0.0,0.5625,中价带,0.3154,1107
DW-1203010217,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,11.56,1.656,1,6.98,1,0.0,0.0942,0.0,0.3125,低价带,0.1931,4483
DW-1203010218,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,298.92,37.72,19,7.96,18,0.0556,0.0727,0.0,0.4375,中价带,0.4186,299
DW-1203010221,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,245.08,15.659,26,15.98,24,0.0833,0.0893,0.0,0.9375,高价带,0.4192,298
DW-1203010223,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,23.12,4.624,3,5.0,3,0.0,0.0797,0.0,0.25,低价带,0.2345,2831
DW-1203010226,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,143.07,11.93,16,11.98,15,0.0667,0.0814,0.0,0.8125,高价带,0.3721,535
DW-1203010227,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,25.88,3.24,8,7.98,8,0.0,0.0576,0.0,0.5,中价带,0.25,2337
DW-1203010288,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,133.16,9.324,8,14.99,6,0.3333,0.1897,0.0,0.875,高价带,0.4264,276
DW-1203010290,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,529.25,183.958,155,2.0,111,0.2162,0.2069,0.0,0.0625,低价带,0.6673,24
DW-1203010292,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,147.43,14.302,10,10.0,8,0.25,0.1687,0.0,0.6875,高价带,0.4272,271
DW-1203010293,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,591.15,58.424,65,10.0,54,0.1296,0.1256,0.0,0.6875,高价带,0.5338,101
DW-1203010295,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,12.61,0.788,2,16.0,2,0.0,0.0863,0.0,1.0,高价带,0.1896,4648
DW-1203010296,蔬果,水果,柑桔柚类,120301,生鲜,千克,散称,48.97,5.17,7,10.0,6,0.1667,0.1272,0.0,0.6875,高价带,0.3243,978
DW-1203020162,蔬果,水果,苹果类,120302,生鲜,千克,散称,1022.17,125.304,87,7.98,76,0.1184,0.1167,0.0,0.3,低价带,0.566,72
DW-1203020163,蔬果,水果,苹果类,120302,生鲜,千克,散称,224.75,16.674,11,13.6,9,0.1111,0.1072,0.0,0.6,中价带,0.3933,416
DW-1203020164,蔬果,水果,苹果类,120302,生鲜,千克,散称,1922.19,111.829,83,17.8,66,0.197,0.1847,0.0,0.75,高价带,0.642,31
DW-1203020166,蔬果,水果,苹果类,120302,生鲜,千克,散称,161.88,9.256,8,17.8,8,0.0,0.0576,0.0,0.75,高价带,0.3327,867
DW-1203020172,蔬果,水果,苹果类,120302,生鲜,千克,散称,2725.6,229.964,151,11.98,128,0.1484,0.1452,0.0,0.5,中价带,0.6429,30
DW-1203020173,蔬果,水果,苹果类,120302,生鲜,千克,散称,117.85,5.952,4,19.8,4,0.0,0.074,0.0,0.9,高价带,0.3032,1321
DW-1203020175,蔬果,水果,苹果类,120302,生鲜,千克,散称,2877.77,110.223,71,27.8,63,0.127,0.1238,0.0,1.0,高价带,0.5852,63
DW-1203020211,蔬果,水果,苹果类,120302,生鲜,千克,散称,15.23,3.758,4,1.0,4,0.0,0.074,0.0,0.1,低价带,0.2189,3377
DW-1203020212,蔬果,水果,苹果类,120302,生鲜,千克,散称,196.12,37.596,24,4.98,21,0.1429,0.1302,0.0,0.2,低价带,0.4589,209
DW-1203020218,蔬果,水果,苹果类,120302,生鲜,千克,散称,297.18,29.718,18,10.0,16,0.125,0.1168,0.0,0.4,中价带,0.4433,234
DW-1203030153,蔬果,水果,梨类,120303,生鲜,千克,散称,26.96,8.531,9,3.16,9,0.0,0.0545,0.0,0.125,低价带,0.2716,1822
DW-1203030155,蔬果,水果,梨类,120303,生鲜,千克,散称,1315.53,113.725,86,11.98,75,0.1067,0.1063,0.0,0.75,高价带,0.5595,74
DW-1203030157,蔬果,水果,梨类,120303,生鲜,千克,散称,45.31,4.296,3,13.98,3,0.0,0.0797,0.0,0.875,高价带,0.2587,2114
DW-1203030159,蔬果,水果,梨类,120303,生鲜,千克,散称,71.8,7.876,7,9.98,7,0.0,0.0609,0.0,0.625,中价带,0.2983,1392
DW-1203030161,蔬果,水果,梨类,120303,生鲜,千克,散称,742.96,46.55,36,15.96,29,0.1724,0.1548,0.0,1.0,高价带,0.5369,99
DW-1203030164,蔬果,水果,梨类,120303,生鲜,千克,散称,182.21,18.0,20,9.96,18,0.1111,0.1084,0.0,0.5,中价带,0.4161,309
DW-1203030177,蔬果,水果,梨类,120303,生鲜,千克,散称,640.48,200.238,127,3.18,101,0.1584,0.1535,0.0,0.25,低价带,0.6116,48
DW-1203030184,蔬果,水果,梨类,120303,生鲜,千克,散称,370.54,84.793,77,4.0,55,0.1455,0.139,0.0,0.375,中价带,0.5428,90
DW-1203040048,蔬果,水果,葡萄类,120304,生鲜,千克,散称,1.79,0.358,1,4.99,1,0.0,0.0942,0.0,1.0,高价带,0.1363,6114
DW-1203050046,蔬果,水果,瓜类,120305,生鲜,千克,散称,65.09,10.883,5,5.98,5,0.0,0.0691,0.0,0.425,中价带,0.2954,1427
DW-1203050047,蔬果,水果,瓜类,120305,生鲜,千克,散称,195.57,47.137,22,3.98,19,0.0526,0.0702,0.0,0.25,低价带,0.4111,331
DW-1203050048,蔬果,水果,瓜类,120305,生鲜,千克,散称,4.2,0.704,1,5.96,1,0.0,0.0942,0.0,0.35,中价带,0.156,5867
DW-1203050049,蔬果,水果,瓜类,120305,生鲜,千克,散称,75.39,12.607,9,5.98,9,0.0,0.0545,0.0,0.425,中价带,0.3145,1119
DW-1203050050,蔬果,水果,瓜类,120305,生鲜,千克,散称,329.61,17.788,21,19.8,19,0.1053,0.1047,0.0,0.775,高价带,0.4331,262
DW-1203050052,蔬果,水果,瓜类,120305,生鲜,千克,散称,239.71,20.836,13,11.96,11,0.1818,0.1446,0.0,0.7,高价带,0.4392,240
DW-1203050055,蔬果,水果,瓜类,120305,生鲜,千克,散称,17.78,0.526,1,33.8,1,0.0,0.0942,0.0,1.0,高价带,0.2013,4117
DW-1203050056,蔬果,水果,瓜类,120305,生鲜,千克,散称,6.99,1.756,1,3.98,1,0.0,0.0942,0.0,0.25,低价带,0.1775,5149
DW-1203050057,蔬果,水果,瓜类,120305,生鲜,千克,散称,23.07,2.316,1,9.96,1,0.0,0.0942,0.0,0.6,中价带,0.2213,3282
DW-1203050058,蔬果,水果,瓜类,120305,生鲜,千克,散称,3.52,1.04,1,3.38,1,0.0,0.0942,0.0,0.15,低价带,0.1542,5889
DW-1203050060,蔬果,水果,瓜类,120305,生鲜,千克,散称,8.0,1.002,1,7.98,1,0.0,0.0942,0.0,0.55,中价带,0.1767,5157
DW-1203050062,蔬果,水果,瓜类,120305,生鲜,千克,散称,128.77,6.504,8,19.8,8,0.0,0.0576,0.0,0.775,高价带,0.3186,1059
DW-1203050092,蔬果,水果,瓜类,120305,生鲜,千克,散称,6.56,3.276,2,2.0,2,0.0,0.0863,0.0,0.05,低价带,0.1833,4905
DW-1203050114,蔬果,水果,瓜类,120305,生鲜,千克,散称,1.86,0.468,1,3.98,1,0.0,0.0942,0.0,0.25,低价带,0.1376,6108
DW-1203050115,蔬果,水果,瓜类,120305,生鲜,千克,散称,11.14,4.316,2,2.58,2,0.0,0.0863,0.0,0.1,低价带,0.2052,3970
DW-1203050119,蔬果,水果,瓜类,120305,生鲜,千克,散称,30.74,3.074,5,10.0,5,0.0,0.0691,0.0,0.65,中价带,0.2451,2456
DW-1203050122,蔬果,水果,瓜类,120305,生鲜,件,散称,24.16,4.026,6,6.0,4,0.5,0.2169,0.0,0.5,中价带,0.3813,472
DW-1203050125,蔬果,水果,瓜类,120305,生鲜,千克,散称,37.12,2.437,3,20.0,2,0.5,0.1697,0.0,0.9,高价带,0.3215,1024
DW-1203050126,蔬果,水果,瓜类,120305,生鲜,千克,散称,61.32,3.066,1,20.0,1,0.0,0.0942,0.0,0.9,高价带,0.2615,2051
DW-1203050129,蔬果,水果,瓜类,120305,生鲜,千克,散称,34.56,1.728,2,20.0,2,0.0,0.0863,0.0,0.9,高价带,0.2341,2833
DW-1203060088,蔬果,水果,桃/李类,120306,生鲜,千克,散称,5.07,0.338,1,15.0,1,0.0,0.0942,0.0,0.3636,中价带,0.1586,5778
DW-1203060093,蔬果,水果,桃/李类,120306,生鲜,千克,散称,1566.89,52.672,70,31.8,62,0.1129,0.1116,0.0,0.9091,高价带,0.5474,84
DW-1203060094,蔬果,水果,桃/李类,120306,生鲜,千克,散称,563.08,55.74,80,9.96,71,0.0845,0.0869,0.0,0.0909,低价带,0.5079,138
DW-1203060095,蔬果,水果,桃/李类,120306,生鲜,千克,散称,134.52,3.38,3,39.8,3,0.0,0.0797,0.0,1.0,高价带,0.2973,1406
DW-1203060096,蔬果,水果,桃/李类,120306,生鲜,千克,散称,117.61,3.924,8,31.2,8,0.0,0.0576,0.0,0.8182,高价带,0.3078,1223
DW-1203060097,蔬果,水果,桃/李类,120306,生鲜,千克,散称,13.41,0.762,2,17.6,2,0.0,0.0863,0.0,0.4545,中价带,0.1917,4561
DW-1203060100,蔬果,水果,桃/李类,120306,生鲜,千克,散称,321.14,27.144,29,11.8,21,0.1905,0.1624,0.0,0.2727,低价带,0.4963,155
DW-1203060101,蔬果,水果,桃/李类,120306,生鲜,千克,散称,49.64,1.924,4,25.8,4,0.0,0.074,0.0,0.7273,高价带,0.2549,2220
DW-1203060153,蔬果,水果,桃/李类,120306,生鲜,千克,散称,74.4,7.112,13,9.98,13,0.0,0.045,0.0,0.1818,低价带,0.3127,1144
DW-1203060156,蔬果,水果,桃/李类,120306,生鲜,千克,散称,659.61,26.714,47,25.0,44,0.0682,0.0747,0.0,0.6364,中价带,0.4704,193
DW-1203060161,蔬果,水果,桃/李类,120306,生鲜,个,计量,143.0,8.0,3,20.0,3,0.0,0.0797,0.0,0.5455,中价带,0.3125,1147
DW-1203070022,蔬果,水果,蕉类,120307,生鲜,千克,散称,3603.55,610.051,424,5.96,296,0.2568,0.2518,0.0,0.5,中价带,0.8188,2
DW-1203070023,蔬果,水果,蕉类,120307,生鲜,千克,散称,514.85,51.684,37,9.98,36,0.0278,0.0443,0.0,1.0,高价带,0.4469,229
DW-1203090199,蔬果,水果,进口水果,120309,生鲜,千克,散称,1144.79,16.72,17,70.0,15,0.1333,0.1214,0.0,1.0,高价带,0.4724,188
DW-1203090200,蔬果,水果,进口水果,120309,生鲜,千克,散称,50.86,1.278,2,39.8,2,0.0,0.0863,0.0,0.875,高价带,0.2469,2401
DW-1203090210,蔬果,水果,进口水果,120309,生鲜,千克,散称,4551.83,265.655,260,17.6,170,0.2588,0.2502,0.0,0.375,中价带,0.7884,7
DW-1203090214,蔬果,水果,进口水果,120309,生鲜,千克,散称,88.03,2.62,3,33.6,2,0.5,0.1697,0.0,0.625,中价带,0.3483,703
DW-1203090216,蔬果,水果,进口水果,120309,生鲜,千克,散称,617.95,38.93,78,15.9,65,0.1692,0.1605,0.0,0.25,低价带,0.5681,71
DW-1203090276,蔬果,水果,进口水果,120309,生鲜,千克,散称,78.24,2.006,2,39.0,2,0.0,0.0863,0.0,0.75,高价带,0.2678,1901
DW-1203090327,蔬果,水果,进口水果,120309,生鲜,个,个,355.92,21.0,5,20.0,5,0.0,0.0691,0.0,0.5,中价带,0.3676,567
DW-1203090328,蔬果,水果,进口水果,120309,生鲜,个,计量,487.5,52.0,26,10.0,26,0.0,0.0288,0.0,0.125,低价带,0.4243,281
DW-1203100090,蔬果,水果,水果礼盒,120310,生鲜,盒,1*1,20.0,1.0,1,20.0,1,0.0,0.0942,0.0,0.3571,中价带,0.2087,3785
DW-1203100094,蔬果,水果,水果礼盒,120310,生鲜,盒,1*1,38.0,2.0,2,19.0,2,0.0,0.0863,0.0,0.1429,低价带,0.2393,2636
DW-1203100109,蔬果,水果,水果礼盒,120310,生鲜,盒,1X1,42.0,1.0,1,88.0,1,0.0,0.0942,0.0,1.0,高价带,0.2369,2725
DW-1203100190,蔬果,水果,水果礼盒,120310,生鲜,盒,计量,69.0,1.0,1,69.0,1,0.0,0.0942,0.0,0.8571,高价带,0.2561,2181
DW-1203100197,蔬果,水果,水果礼盒,120310,生鲜,盒,计量,118.0,2.0,2,59.0,2,0.0,0.0863,0.0,0.6429,中价带,0.2838,1615
DW-1203100198,蔬果,水果,水果礼盒,120310,生鲜,盒,计量,167.8,3.0,3,59.0,3,0.0,0.0797,0.0,0.6429,中价带,0.3043,1304
DW-1203100209,蔬果,水果,水果礼盒,120310,生鲜,盒,计量,20.0,1.0,1,20.0,1,0.0,0.0942,0.0,0.3571,中价带,0.2087,3785
DW-1203130329,蔬果,水果,其它水果,120313,生鲜,千克,散称,9.33,0.668,2,13.96,2,0.0,0.0863,0.0,0.4737,中价带,0.178,5116
DW-1203130331,蔬果,水果,其它水果,120313,生鲜,千克,散称,56.51,2.19,5,25.8,5,0.0,0.0691,0.0,0.8947,高价带,0.2644,1980
DW-1203130332,蔬果,水果,其它水果,120313,生鲜,千克,散称,759.12,127.888,110,5.96,85,0.2353,0.2214,0.0,0.1053,低价带,0.6743,22
DW-1203130338,蔬果,水果,其它水果,120313,生鲜,千克,散称,90.4,4.566,11,19.8,10,0.1,0.1018,0.0,0.6579,中价带,0.3395,795
DW-1203130339,蔬果,水果,其它水果,120313,生鲜,千克,散称,22.29,1.126,2,19.8,2,0.0,0.0863,0.0,0.6579,中价带,0.2134,3626
DW-1203130341,蔬果,水果,其它水果,120313,生鲜,千克,散称,105.44,10.565,12,9.98,10,0.2,0.1518,0.0,0.2105,低价带,0.4033,372
DW-1203130342,蔬果,水果,其它水果,120313,生鲜,千克,散称,8.02,1.882,2,3.98,2,0.0,0.0863,0.0,0.0526,低价带,0.1812,4971
DW-1203130346,蔬果,水果,其它水果,120313,生鲜,盒,散称,60.0,2.0,2,30.0,2,0.0,0.0863,0.0,0.9737,高价带,0.2573,2145
DW-1203130352,蔬果,水果,其它水果,120313,生鲜,千克,散称,29.45,1.638,1,17.98,1,0.0,0.0942,0.0,0.5789,中价带,0.2269,3072
DW-1203130353,蔬果,水果,其它水果,120313,生鲜,千克,散称,562.05,47.054,70,11.98,65,0.0769,0.0805,0.0,0.3684,中价带,0.4962,156
DW-1203130436,蔬果,水果,其它水果,120313,生鲜,千克,散称,10.39,0.866,2,12.0,2,0.0,0.0863,0.0,0.4211,中价带,0.1832,4912
DW-1203130443,蔬果,水果,其它水果,120313,生鲜,千克,散称,3.96,0.396,1,10.0,1,0.0,0.0942,0.0,0.2895,低价带,0.1524,5926
DW-1203130444,蔬果,水果,其它水果,120313,生鲜,千克,散称,233.94,21.772,52,10.0,44,0.1591,0.1488,0.0,0.2895,低价带,0.502,148
DW-1203130445,蔬果,水果,其它水果,120313,生鲜,根,计量,42.0,6.0,6,7.0,4,0.25,0.1454,0.0,0.1579,低价带,0.3275,939
DW-1203130446,蔬果,水果,其它水果,120313,生鲜,千克,散称,7375.29,258.584,343,30.0,227,0.2643,0.2575,0.0,0.9737,高价带,0.8114,3
DW-1203130449,蔬果,水果,其它水果,120313,生鲜,千克,散称,1886.76,87.368,128,23.0,110,0.1273,0.1253,0.0,0.8421,高价带,0.594,57
DW-1203130452,蔬果,水果,其它水果,120313,生鲜,千克,散称,334.67,22.87,34,15.0,29,0.1034,0.1035,0.0,0.5263,中价带,0.4548,215
DW-1203130460,蔬果,水果,其它水果,120313,生鲜,袋,计量,25.2,2.0,2,20.0,2,0.0,0.0863,0.0,0.7632,高价带,0.2233,3209
DW-1203130468,蔬果,水果,其它水果,120313,生鲜,千克,散称,41.52,2.076,2,20.0,2,0.0,0.0863,0.0,0.7632,高价带,0.2432,2499
DW-1203140006,蔬果,水果,网络水果,120314,生鲜,千克,散称,83.74,1.608,2,52.08,2,0.0,0.0863,0.0,1.0,高价带,0.2685,1889
DW-1205010005,蔬果,其它加工,咸菜干货,120501,生鲜,千克,散称,12.4,5.848,20,2.0,17,0.1765,0.1495,0.0,0.4375,中价带,0.3508,682
DW-1205010008,蔬果,其它加工,咸菜干货,120501,生鲜,千克,散称,7.7,0.624,2,2.0,1,1.0,0.1851,0.0,0.4375,中价带,0.2819,1647
DW-1205010011,蔬果,其它加工,咸菜干货,120501,生鲜,千克,散称,2.87,1.436,6,2.0,6,0.0,0.0647,0.0,0.4375,中价带,0.1662,5568
DW-1205010012,蔬果,其它加工,咸菜干货,120501,生鲜,千克,散称,7.3,2.906,11,2.0,10,0.1,0.1018,0.0,0.4375,中价带,0.2546,2226
DW-1205010017,蔬果,其它加工,咸菜干货,120501,生鲜,千克,散称,55.25,27.178,48,2.0,41,0.1463,0.138,0.0,0.4375,中价带,0.4521,222
DW-1205010021,蔬果,其它加工,咸菜干货,120501,生鲜,千克,散称,85.33,35.441,45,2.0,37,0.1892,0.171,0.0,0.4375,中价带,0.4969,154
DW-1205010101,蔬果,其它加工,咸菜干货,120501,生鲜,袋,290g,24.8,2.0,2,20.0,2,0.0,0.0863,0.0,0.875,高价带,0.2227,3236
DW-1205010195,蔬果,其它加工,咸菜干货,120501,生鲜,千克,散称,236.36,4.798,24,50.0,24,0.0,0.0305,0.0,1.0,高价带,0.3625,602
