user_id,R_最近购买间隔,F_购买频次,M_消费金额,记录数,客单价,平均件单价,占比_蔬果,占比_休闲,占比_粮油,占比_日配,占比_洗化,占比_酒饮,占比_肉禽,占比_熟食,类目熵,小类购买数,生鲜占比,促销金额占比,促销频次占比,促销敏感度,低价带占比,高价带占比,偏好价格分位,退货率,复购紧迫度均值,平均复购周期
0121,1,26,431.24,48,16.5862,8.1667,0.5933,0.0965,0.0672,0.1152,0.1208,0.0,0.0,0.0,2.3907,25,0.5933,0.1892,0.2083,0.198,0.2612,0.2742,0.5038,0.0,2.9072,32.8667
0122,56,6,152.83,19,25.4717,9.6392,0.2057,0.1204,0.1328,0.2055,0.0,0.1479,0.0,0.0,2.4516,16,0.2057,0.0,0.0,0.0,0.1086,0.6495,0.6876,0.0,35.6667,3.5
0123,118,1,42.57,3,42.57,2.3729,0.0,0.0,0.2654,0.7346,0.0,0.0,0.0,0.0,0.95,3,0.0,0.5849,0.3333,0.4694,0.1496,0.8504,0.7116,0.0,0.0,26.0
0124,100,2,23.96,6,11.98,4.243,0.6974,0.0,0.0,0.0835,0.0,0.0,0.0,0.0,1.4084,5,0.9165,0.0,0.0,0.0,0.6519,0.2191,0.4816,0.0,0.0,26.0
0125,118,1,10.9,1,10.9,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.8958,0.0,0.0,26.0
0126,39,11,575.06,28,52.2782,7.9761,0.1262,0.0052,0.1991,0.2485,0.052,0.3408,0.0108,0.0,2.2956,22,0.137,0.1475,0.1071,0.129,0.2998,0.4184,0.5174,0.0,25.776,16.5
0127,0,21,893.1,129,42.5286,6.8417,0.1711,0.2102,0.2483,0.1357,0.1358,0.0621,0.0,0.0219,3.6295,55,0.1711,0.3054,0.2093,0.2613,0.2166,0.4216,0.5728,0.0,3.55,41.6052
0128,111,2,94.1,17,47.05,7.1986,0.6784,0.0,0.1154,0.1222,0.084,0.0,0.0,0.0,2.2713,15,0.7518,0.0,0.0,0.0,0.1756,0.6445,0.6205,0.0,18.5,6.0
0129,108,3,172.52,14,57.5067,22.275,0.6284,0.0,0.0,0.1032,0.0,0.0,0.1265,0.1419,1.6964,8,0.7549,0.1032,0.1429,0.1214,0.0481,0.9436,0.885,0.0,15.75,7.75
0130,13,11,265.1,45,24.1,6.2953,0.4289,0.0,0.2222,0.0765,0.1999,0.0,0.0,0.0725,2.7106,22,0.4629,0.0325,0.0222,0.0278,0.3769,0.4399,0.5851,0.0,3.9955,20.95
0131,117,1,152.5,11,152.5,5.0833,0.0,0.2105,0.2498,0.0,0.0,0.5397,0.0,0.0,1.8021,11,0.0,0.0689,0.0909,0.079,0.5685,0.318,0.4763,0.0,0.0,26.0
0132,77,3,184.2,19,61.4,6.14,0.0,0.2807,0.0152,0.3035,0.0103,0.0896,0.0,0.0,2.3739,18,0.0,0.5657,0.2105,0.4027,0.1433,0.5076,0.5458,0.0,0.0,26.0
0133,1,12,490.66,63,40.8883,11.5011,0.4281,0.0564,0.2879,0.09,0.0198,0.0,0.0253,0.0195,3.0368,36,0.4729,0.2566,0.0952,0.1826,0.2199,0.6106,0.648,0.0,0.1666,53.2095
0134,3,9,502.72,57,55.8578,8.9511,0.2393,0.3232,0.2146,0.0296,0.1418,0.0275,0.0,0.0,3.2271,34,0.2393,0.0394,0.0351,0.0374,0.1498,0.5854,0.6629,0.0,0.6699,36.625
0135,110,2,55.31,5,27.655,12.2911,0.0497,0.0597,0.0,0.0,0.0796,0.1049,0.0,0.7062,1.0009,5,0.0497,0.1844,0.4,0.2834,0.1889,0.8111,0.7877,0.0,0.0,26.0
0136,104,2,45.26,6,22.63,18.4584,0.0225,0.0,0.0,0.1222,0.0,0.0,0.8553,0.0,0.476,3,0.8778,0.0,0.0,0.0,0.1447,0.133,0.3924,0.0,8.0,13.0
0137,117,1,57.83,13,57.83,6.9026,0.4323,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,2.331,12,0.4323,0.0721,0.0769,0.0743,0.4029,0.4968,0.5776,0.0,0.0,26.0
0138,117,1,31.78,2,31.78,8.4387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6789,2,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,26.0
0139,20,21,958.47,74,45.6414,7.8084,0.281,0.1385,0.0543,0.3444,0.0145,0.1456,0.0,0.0217,3.2548,43,0.295,0.0456,0.0811,0.0619,0.1183,0.722,0.7447,0.0,3.8975,19.1591
0140,110,4,170.41,31,42.6025,4.7992,0.3853,0.117,0.3051,0.0,0.0352,0.0,0.0843,0.0731,2.3824,17,0.5427,0.105,0.0323,0.0716,0.2872,0.5667,0.6566,0.0,44.5571,3.9667
0141,117,1,35.72,5,35.72,16.4912,0.2147,0.0,0.0,0.0,0.0,0.0,0.7853,0.0,1.2502,5,1.0,0.0,0.0,0.0,0.0,0.32,0.6545,0.0,0.0,26.0
0142,1,31,1098.12,146,35.4232,8.6508,0.3618,0.1074,0.0774,0.1532,0.2387,0.0,0.0,0.0242,3.3886,54,0.3618,0.3003,0.2192,0.2631,0.1773,0.6082,0.6884,0.0,3.1866,24.63
0143,1,6,304.61,17,50.7683,7.5023,0.0258,0.1121,0.0358,0.5942,0.1664,0.0476,0.0,0.0181,2.1876,17,0.0258,0.7915,0.5294,0.6712,0.0394,0.4578,0.6218,0.0,0.0,26.0
0144,19,18,1107.73,128,61.5406,11.1345,0.3591,0.0614,0.1198,0.1251,0.066,0.1755,0.0099,0.0,3.5256,55,0.4134,0.1113,0.0625,0.0889,0.1927,0.5908,0.6943,0.0,4.1443,21.2476
0145,2,22,1068.45,78,48.5659,13.1942,0.1337,0.0307,0.3293,0.0047,0.1514,0.0019,0.1061,0.0492,3.669,52,0.2399,0.0441,0.0641,0.0533,0.144,0.7449,0.7597,0.0,0.9246,41.8056
0146,4,16,491.59,73,30.7244,6.2131,0.3534,0.3015,0.1184,0.2267,0.0,0.0,0.0,0.0,3.1354,33,0.3534,0.3231,0.1918,0.2628,0.2504,0.3878,0.5463,0.0,4.5632,18.3542
0147,83,2,95.0,7,47.5,14.1075,0.0613,0.692,0.0284,0.0,0.0,0.0,0.0,0.2183,1.1906,7,0.0863,0.0636,0.1429,0.1,0.1164,0.8467,0.8329,0.0,0.0,26.0
0148,117,1,31.8,2,31.8,15.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.4057,0.5943,0.6731,0.0,0.0,26.0
0149,97,2,101.81,13,50.905,6.7661,0.0738,0.0324,0.3654,0.0796,0.4489,0.0,0.0,0.0,2.161,12,0.0738,0.1267,0.0769,0.1039,0.3912,0.3232,0.5096,0.0,4.85,20.0
0150,9,6,108.81,12,18.135,9.6935,0.3713,0.0,0.4944,0.0975,0.0,0.0,0.0,0.0368,1.9287,9,0.4081,0.3382,0.1667,0.2595,0.2472,0.5436,0.5847,0.0,0.8071,55.5
0151,4,18,680.82,75,37.8233,8.6757,0.161,0.0505,0.2947,0.2082,0.1488,0.0,0.0652,0.004,3.4502,44,0.2302,0.1397,0.0933,0.1184,0.1748,0.3734,0.5713,0.0,1.7212,39.5375
0152,4,8,125.49,25,15.6862,7.2517,0.5687,0.0869,0.2735,0.0709,0.0,0.0,0.0,0.0,2.4587,16,0.5687,0.0709,0.04,0.0567,0.0963,0.6447,0.7062,0.0,5.0085,24.1905
0153,48,4,305.89,24,76.4725,6.7105,0.0,0.4387,0.2305,0.2952,0.0356,0.0,0.0,0.0,2.6741,20,0.0,0.5289,0.5,0.5157,0.2252,0.5871,0.6647,0.04,8.1467,28.0
0154,117,1,53.82,6,53.82,13.482,0.1353,0.8647,0.0,0.0,0.0,0.0,0.0,0.0,1.0226,5,0.1353,0.0,0.0,0.0,0.2031,0.7401,0.8054,0.0,0.0,26.0
0155,94,3,89.1,9,29.7,9.9,0.0,0.1167,0.0,0.0,0.5948,0.0,0.0,0.0,1.7343,7,0.0,0.5062,0.5556,0.5288,0.3232,0.3446,0.5286,0.0,4.087,23.0
0156,0,12,316.14,50,26.345,3.8786,0.2128,0.0648,0.2325,0.1433,0.1974,0.0712,0.0226,0.0,3.2477,31,0.2355,0.2246,0.12,0.1766,0.2007,0.4114,0.5849,0.0,0.6332,49.2273
0157,36,3,35.24,6,11.7467,7.0763,0.1691,0.0,0.0,0.0,0.1674,0.3661,0.1839,0.0,1.6016,6,0.353,0.3661,0.1667,0.2745,0.3252,0.3661,0.5562,0.0,0.0,26.0
0158,117,1,21.9,4,21.9,2.4333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3359,4,0.0,0.0,0.0,0.0,0.8219,0.0,0.2325,0.0,0.0,26.0
0159,71,4,500.15,15,125.0375,14.9754,0.0108,0.2057,0.0574,0.1002,0.0,0.5278,0.0,0.0,1.6936,14,0.0108,0.3527,0.2667,0.3132,0.0528,0.8102,0.724,0.0,9.0,10.0
0160,88,2,125.62,6,62.81,34.9333,0.0,0.6665,0.3335,0.0,0.0,0.0,0.0,0.0,1.399,5,0.0,0.3688,0.3333,0.3525,0.0,0.6665,0.8414,0.0,3.0345,29.0
0161,117,1,27.28,3,27.28,12.9535,0.0139,0.7331,0.2529,0.0,0.0,0.0,0.0,0.0,0.6348,3,0.0139,0.0,0.0,0.0,0.0139,0.0,0.4293,0.0,0.0,26.0
0162,54,5,254.43,21,50.886,6.1747,0.1914,0.2797,0.0,0.1158,0.0719,0.3412,0.0,0.0,2.2773,15,0.1914,0.0353,0.0476,0.0409,0.4417,0.1308,0.4432,0.0,1.4855,38.875
0163,0,8,311.44,34,38.93,10.5968,0.2534,0.0809,0.2002,0.2249,0.1766,0.0,0.0,0.0,2.7122,23,0.2775,0.2243,0.2059,0.2159,0.1601,0.6417,0.7003,0.0286,3.2843,31.3333
0164,7,14,585.71,63,41.8364,7.6134,0.1461,0.2451,0.2636,0.254,0.0476,0.0,0.0,0.0148,3.4275,44,0.1461,0.0046,0.0159,0.0098,0.2313,0.5271,0.6172,0.0308,1.4843,33.75
0165,117,1,40.95,2,40.95,14.3583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6925,2,1.0,0.0,0.0,0.0,0.0,0.0,0.4352,0.0,0.0,26.0
0166,11,5,67.76,11,13.552,4.26,0.0174,0.3852,0.5826,0.0,0.0,0.0,0.0,0.0,1.5324,9,0.0174,0.0502,0.0909,0.0689,0.6491,0.0676,0.4197,0.0,4.087,23.0
0167,18,10,287.3,28,28.73,9.2875,0.1338,0.0418,0.0,0.5329,0.0449,0.0529,0.1937,0.0,2.763,20,0.3275,0.2416,0.2143,0.229,0.2393,0.623,0.6854,0.0,0.8487,34.5
0168,2,9,261.07,35,29.0078,6.2874,0.2115,0.1559,0.0529,0.2762,0.0973,0.0,0.122,0.0077,2.8245,22,0.3411,0.1302,0.0857,0.1098,0.0721,0.67,0.7091,0.0,0.2926,31.9444
0169,40,2,111.06,11,55.53,3.1154,0.1881,0.0981,0.0711,0.5463,0.0,0.0963,0.0,0.0,1.8437,10,0.1881,0.4322,0.0909,0.2755,0.6309,0.2782,0.3561,0.0,0.0,26.0
0170,117,1,7.3,1,7.3,7.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5962,0.0,0.0,26.0
0171,71,3,95.71,17,31.9033,5.5075,0.1198,0.2926,0.0104,0.0,0.0491,0.1431,0.3849,0.0,2.0831,11,0.5048,0.0491,0.0588,0.0536,0.1985,0.4261,0.6112,0.0,6.3125,16.0
0172,26,11,637.14,26,57.9218,19.7355,0.0198,0.2333,0.2778,0.0,0.0077,0.4614,0.0,0.0,1.8392,18,0.0198,0.3447,0.3846,0.363,0.0362,0.7974,0.8022,0.0,5.5272,20.625
0173,79,2,127.0,8,63.5,12.7,0.0,0.1409,0.1228,0.7008,0.0,0.0,0.0,0.0,1.5466,8,0.0,0.1409,0.125,0.1336,0.1008,0.6827,0.8165,0.0,0.0,26.0
0174,3,21,1234.16,146,58.7695,9.6524,0.3112,0.0601,0.0702,0.1927,0.0,0.1868,0.097,0.0278,3.3607,62,0.4307,0.0259,0.0274,0.0266,0.0994,0.6079,0.6752,0.0,2.159,29.9842
0175,116,2,106.6,4,53.3,26.65,0.0,0.0835,0.7767,0.1398,0.0,0.0,0.0,0.0,0.9232,4,0.1398,0.0,0.0,0.0,0.0,0.7767,0.7073,0.0,0.0,26.0
0176,20,5,128.61,23,25.722,6.5802,0.1764,0.427,0.0428,0.1563,0.1454,0.0,0.0,0.0,2.7444,19,0.1764,0.1462,0.087,0.119,0.2015,0.6266,0.6737,0.0417,52.7354,33.0
0177,33,10,481.22,31,48.122,8.8701,0.0811,0.0502,0.5193,0.0414,0.1076,0.0,0.0198,0.0292,2.336,22,0.2523,0.0353,0.0645,0.0487,0.326,0.4043,0.5841,0.0,6.8312,31.3889
0178,117,1,20.2,2,20.2,10.1,0.0,0.4604,0.0,0.5396,0.0,0.0,0.0,0.0,0.69,2,0.0,0.5396,0.5,0.5214,0.0,0.5396,0.6886,0.0,0.0,26.0
0179,10,8,391.08,31,48.885,6.3944,0.1269,0.347,0.0,0.4328,0.0527,0.0279,0.0,0.0,2.5644,17,0.1269,0.2072,0.129,0.1713,0.074,0.6567,0.7381,0.0312,0.936,21.2
0180,16,4,67.7,8,16.925,8.3964,0.7253,0.0,0.0399,0.0,0.0,0.0,0.0,0.0,1.5244,6,0.7253,0.2349,0.125,0.1844,0.1312,0.2765,0.5314,0.0,0.186,86.0
0181,12,14,657.74,73,46.9814,9.2277,0.3748,0.1714,0.128,0.1723,0.0423,0.0,0.0494,0.0052,3.3791,40,0.4704,0.092,0.0959,0.0938,0.0614,0.6784,0.7347,0.0,8.1337,21.7864
0182,69,4,137.38,8,34.345,12.5599,0.1767,0.2613,0.1114,0.0,0.2657,0.0866,0.0,0.0,1.8909,8,0.1767,0.3479,0.25,0.303,0.151,0.773,0.7438,0.0,0.0,26.0
0183,0,12,527.81,60,43.9842,8.1287,0.2114,0.2136,0.1707,0.0899,0.1906,0.0944,0.0,0.0,3.0995,31,0.2114,0.4853,0.2833,0.3926,0.1994,0.499,0.5935,0.0164,3.1256,43.9259
0184,113,2,56.69,5,28.345,8.0116,0.1921,0.0,0.6668,0.1411,0.0,0.0,0.0,0.0,0.9551,4,0.1921,0.6668,0.4,0.5443,0.4569,0.1568,0.4448,0.0,28.25,4.0
0185,36,2,39.53,7,19.765,4.2763,0.5968,0.0,0.3526,0.0,0.0,0.0,0.0,0.0506,1.3397,6,0.6474,0.0,0.0,0.0,0.2884,0.3795,0.5536,0.0,0.45,80.0
0186,116,1,34.51,8,34.51,5.4398,0.0,0.5132,0.0869,0.0,0.0,0.0,0.0,0.0,1.8554,8,0.0,0.0739,0.125,0.0974,0.0666,0.7653,0.7176,0.0,0.0,26.0
0187,58,5,181.0,28,36.2,5.4046,0.1109,0.1335,0.5545,0.1271,0.0,0.021,0.053,0.0,2.8775,23,0.1639,0.0205,0.0357,0.0275,0.239,0.5161,0.5941,0.0,14.5,31.0
0188,94,2,158.34,22,79.17,4.5946,0.0,0.6899,0.0335,0.2766,0.0,0.0,0.0,0.0,2.7486,19,0.0,0.304,0.1364,0.227,0.2444,0.556,0.5755,0.0,4.2727,22.0
0189,12,8,343.61,19,42.9512,7.034,0.1998,0.048,0.0434,0.4033,0.0335,0.2372,0.0,0.0,2.2491,18,0.1998,0.2246,0.2105,0.2181,0.2044,0.0984,0.5048,0.0,0.1959,97.0
0190,6,18,767.24,87,42.6244,6.5439,0.0874,0.0812,0.1555,0.3963,0.0957,0.0374,0.1125,0.0,3.4273,51,0.1999,0.0743,0.0805,0.0771,0.1976,0.4538,0.6172,0.0114,6.7745,39.525
0191,52,3,170.1,17,56.7,10.0059,0.0,0.1223,0.0406,0.0453,0.0,0.2634,0.0,0.0,2.2007,14,0.0,0.07,0.0588,0.0648,0.1911,0.6626,0.7184,0.0,0.0,26.0
0192,116,1,19.5,3,19.5,7.6802,0.4041,0.0,0.5959,0.0,0.0,0.0,0.0,0.0,1.0807,3,0.4041,0.0,0.0,0.0,0.0,0.5959,0.5576,0.0,0.0,26.0
0193,108,3,28.11,6,9.37,8.5963,0.4486,0.3059,0.0,0.2455,0.0,0.0,0.0,0.0,1.3687,4,0.4486,0.3059,0.1667,0.242,0.2768,0.3059,0.5893,0.0,13.5,8.0
0194,116,1,46.44,3,46.44,12.7547,0.2022,0.0,0.0,0.0,0.0,0.0,0.7978,0.0,0.5034,2,1.0,0.0,0.0,0.0,0.1337,0.0,0.5746,0.0,0.0,26.0
0195,116,1,20.33,2,20.33,10.4363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.624,2,0.0,0.6837,0.5,0.5994,0.3163,0.6837,0.6426,0.0,0.0,26.0
0196,35,8,296.94,39,37.1175,3.6595,0.3289,0.0209,0.0601,0.4307,0.0,0.0,0.0054,0.0327,2.6904,22,0.367,0.3095,0.0769,0.2027,0.3301,0.4093,0.5099,0.0,4.9517,27.1667
0197,113,2,293.06,19,146.53,9.601,0.2772,0.0,0.2205,0.4375,0.0,0.0,0.0,0.0,2.4075,16,0.2772,0.202,0.1053,0.1576,0.1143,0.4303,0.6252,0.0,37.6667,3.0
0198,15,3,199.89,26,66.63,4.3169,0.04,0.2161,0.066,0.4487,0.0,0.0,0.0,0.0951,2.5116,21,0.04,0.4487,0.1538,0.3134,0.526,0.2929,0.4486,0.0,0.0,26.0
0199,3,7,279.13,46,39.8757,7.1835,0.3138,0.1536,0.014,0.2594,0.0301,0.197,0.0,0.0322,3.0939,32,0.3459,0.3205,0.2174,0.2732,0.1304,0.5953,0.6699,0.0,2.5818,31.3333
0200,29,2,45.94,7,22.97,8.838,0.3034,0.0,0.0,0.6966,0.0,0.0,0.0,0.0,1.0771,6,0.3034,0.0,0.0,0.0,0.0995,0.8226,0.8044,0.0,0.3333,87.0
0201,23,8,277.8,30,34.725,10.7354,0.019,0.3432,0.186,0.2875,0.0,0.0428,0.0,0.0883,2.7829,24,0.0319,0.2804,0.1,0.1976,0.042,0.6868,0.745,0.0,0.8849,57.75
0202,116,1,30.6,5,30.6,9.1782,0.0,0.6111,0.0,0.3889,0.0,0.0,0.0,0.0,1.4721,5,0.0,0.6993,0.6,0.6537,0.1405,0.6993,0.7623,0.0,0.0,26.0
0203,37,14,467.6,28,33.4,7.6634,0.1411,0.0725,0.1144,0.2096,0.0609,0.0139,0.0,0.0,2.7075,24,0.1602,0.3693,0.2143,0.2982,0.1504,0.6053,0.695,0.0,10.4436,10.75
0204,3,15,457.36,87,30.4907,8.2032,0.4072,0.1194,0.1108,0.0,0.0335,0.1093,0.037,0.1464,3.0236,31,0.4703,0.0994,0.069,0.0854,0.1986,0.4855,0.6292,0.0,1.8829,27.1671
0205,2,27,888.3,125,32.9,9.7653,0.367,0.2695,0.1465,0.0196,0.0596,0.0634,0.0244,0.0095,3.4686,46,0.3914,0.0836,0.072,0.0783,0.1343,0.6057,0.6514,0.0,3.9256,20.7111
0206,116,1,38.1,3,38.1,12.7,0.0,0.0,0.1549,0.3753,0.4698,0.0,0.0,0.0,1.0116,3,0.0,0.0,0.0,0.0,0.0,0.3753,0.5665,0.0,0.0,26.0
0207,29,4,161.79,32,40.4475,5.7605,0.3894,0.0878,0.034,0.0859,0.2312,0.0,0.1594,0.0124,2.566,18,0.5612,0.3807,0.25,0.3207,0.3609,0.2952,0.4956,0.0,2.1028,29.8333
0208,98,2,54.7,4,27.35,7.8143,0.0,0.0,0.2194,0.0,0.7806,0.0,0.0,0.0,1.2275,4,0.0,0.2541,0.25,0.2522,0.5265,0.4735,0.5643,0.0,0.0,26.0
0209,1,6,115.83,19,19.305,5.9848,0.6156,0.0,0.1304,0.254,0.0,0.0,0.0,0.0,2.0443,9,0.6156,0.0,0.0,0.0,0.3743,0.5343,0.48,0.0,1.0765,47.4
0210,1,52,1989.73,265,38.264,7.6451,0.3304,0.1222,0.0819,0.1074,0.0701,0.0898,0.1307,0.002,3.6502,72,0.4719,0.1196,0.0566,0.0907,0.263,0.4429,0.6061,0.0,2.3794,20.526
0211,102,2,91.61,7,45.805,15.4278,0.0867,0.1859,0.0,0.1299,0.4224,0.0,0.0,0.1751,1.9015,7,0.0867,0.1081,0.1429,0.124,0.1081,0.762,0.6707,0.0,0.0,26.0
0212,2,29,1089.58,137,37.5717,10.1162,0.2456,0.1951,0.0942,0.1222,0.0292,0.0478,0.1731,0.0062,3.7084,63,0.4249,0.1345,0.073,0.1063,0.1601,0.5974,0.6955,0.0,1.0934,36.4053
0213,116,1,42.2,2,42.2,21.1,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.1836,2,0.0,0.0,0.0,0.0,0.0,0.955,0.9303,0.0,0.0,26.0
0214,116,1,134.0,6,134.0,8.1807,0.0,0.2716,0.0,0.5425,0.1858,0.0,0.0,0.0,1.5401,6,0.0,0.5425,0.3333,0.4465,0.4388,0.5612,0.5636,0.0,0.0,26.0
0215,1,21,858.02,128,40.8581,9.5007,0.2226,0.0359,0.1073,0.244,0.0248,0.0157,0.1496,0.0422,3.662,53,0.5475,0.084,0.0781,0.0813,0.1289,0.6494,0.719,0.0,1.3352,27.5222
0216,109,3,91.1,14,30.3667,6.0733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326,11,0.0,0.0757,0.0714,0.0738,0.3238,0.2349,0.4144,0.0,23.3571,5.25
0217,95,3,77.24,23,25.7467,5.2959,0.8624,0.0,0.079,0.0586,0.0,0.0,0.0,0.0,2.149,11,0.8624,0.0,0.0,0.0,0.2588,0.5439,0.5786,0.0,10.1655,10.5
0218,115,2,121.27,18,60.635,9.5911,0.4836,0.2751,0.0458,0.1954,0.0,0.0,0.0,0.0,2.1794,13,0.4836,0.0643,0.1111,0.0858,0.2007,0.5317,0.6431,0.0,0.0,26.0
0219,5,2,26.0,4,13.0,3.7143,0.0,0.7077,0.0,0.0,0.0,0.2923,0.0,0.0,1.3299,4,0.0,0.0,0.0,0.0,0.2923,0.3654,0.5383,0.0,0.0,26.0
0220,10,10,506.69,52,50.669,9.2877,0.0406,0.0945,0.1674,0.3839,0.162,0.0111,0.0285,0.0417,2.9038,32,0.0691,0.0442,0.0577,0.0504,0.1274,0.6242,0.7257,0.0,1.4935,30.1667
0221,7,8,703.35,32,87.9188,12.1013,0.118,0.2235,0.2338,0.3411,0.0,0.0,0.0723,0.0,2.3822,18,0.1903,0.1455,0.125,0.1361,0.0269,0.7979,0.8179,0.0,48.8742,21.0
0222,116,1,14.92,3,14.92,8.988,0.2433,0.0,0.0,0.0,0.0,0.0,0.7567,0.0,0.72,3,1.0,0.0,0.0,0.0,0.2433,0.0,0.4199,0.0,0.0,26.0
0223,7,16,744.36,128,46.5225,6.823,0.4025,0.0,0.1561,0.0888,0.0214,0.0,0.3246,0.0,2.7779,34,0.727,0.0,0.0,0.0,0.291,0.3803,0.5629,0.0,3.5446,26.7889
0224,110,2,65.7,3,32.85,16.425,0.0,0.0,0.0,0.4231,0.3486,0.2283,0.0,0.0,1.0685,3,0.0,0.4231,0.3333,0.3819,0.0,0.7717,0.8298,0.0,0.0,26.0
0225,116,1,32.0,3,32.0,12.0391,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,3,0.55,0.0,0.0,0.0,0.0,0.45,0.6416,0.0,0.0,26.0
0226,19,14,604.53,48,43.1807,16.1938,0.504,0.1223,0.1323,0.0384,0.1677,0.0,0.0129,0.005,2.4457,27,0.5227,0.2416,0.2083,0.2263,0.0608,0.8308,0.8169,0.0204,11.1896,22.8438
0227,1,12,327.69,60,27.3075,8.0567,0.4646,0.2456,0.0626,0.1612,0.0528,0.0,0.0132,0.0,2.7073,25,0.4778,0.3149,0.2167,0.2698,0.1743,0.431,0.5873,0.0,0.3312,40.1151
0228,59,7,195.14,29,27.8771,10.5715,0.4083,0.2329,0.1271,0.018,0.0651,0.0,0.0,0.0,2.6556,17,0.4083,0.2499,0.1724,0.2143,0.1775,0.51,0.6345,0.0,3.9706,28.6
0229,22,4,87.29,14,21.8225,6.9804,0.4207,0.1352,0.1237,0.0,0.1993,0.0,0.1211,0.0,2.2083,10,0.5418,0.0859,0.0714,0.0793,0.2156,0.6001,0.6466,0.0,56.0,2.0
0230,116,1,154.3,8,154.3,6.7087,0.0,0.6889,0.0,0.3111,0.0,0.0,0.0,0.0,1.5366,6,0.0,0.0,0.0,0.0,0.6021,0.3688,0.4551,0.0,0.0,26.0
0231,7,22,1503.41,168,68.3368,9.7693,0.1001,0.1581,0.2047,0.1546,0.1245,0.0933,0.1254,0.0028,4.0223,96,0.2283,0.1158,0.0893,0.1036,0.162,0.5152,0.6349,0.0,2.7569,25.0372
0232,8,2,30.3,5,15.15,6.06,0.0,0.3267,0.231,0.2937,0.0,0.1485,0.0,0.0,1.3471,4,0.0,0.2937,0.2,0.2507,0.099,0.2937,0.5511,0.0,0.0,26.0
0233,72,2,110.2,13,55.1,8.4769,0.0,0.0,0.5762,0.1706,0.2532,0.0,0.0,0.0,2.1981,11,0.0,0.0,0.0,0.0,0.3929,0.5299,0.557,0.0,0.0,26.0
0234,116,1,16.5,2,16.5,8.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4554,2,0.0,0.0,0.0,0.0,0.1697,0.8303,0.7831,0.0,0.0,26.0
0235,0,18,628.81,60,34.9339,9.7691,0.0,0.3635,0.0627,0.0219,0.2966,0.0563,0.0,0.0,3.4939,44,0.0,0.4071,0.2833,0.3503,0.0353,0.7405,0.747,0.0,2.9214,31.2833
0236,3,16,729.64,86,45.6025,8.1493,0.346,0.2114,0.0485,0.0822,0.004,0.0162,0.0153,0.0027,3.3963,42,0.364,0.1911,0.0814,0.1407,0.1591,0.5862,0.6925,0.0,3.5258,20.8081
0237,83,6,101.77,13,16.9617,3.9974,0.3343,0.0408,0.1268,0.1081,0.0,0.0,0.0973,0.0197,1.8601,8,0.3539,0.0408,0.0769,0.0574,0.507,0.1675,0.4011,0.0,9.7462,12.8333
0238,10,25,433.34,57,17.3336,6.1998,0.0561,0.2274,0.1634,0.3218,0.0951,0.0,0.0508,0.0855,3.1235,35,0.1197,0.1728,0.0877,0.1338,0.3467,0.4016,0.5281,0.0,0.9959,34.125
0239,116,1,18.5,2,18.5,9.2223,0.0,0.0,0.7459,0.0,0.0,0.0,0.0,0.0,0.5667,2,0.0,0.0,0.0,0.0,0.0,0.2541,0.6625,0.0,0.0,26.0
0240,115,1,110.68,12,110.68,4.4625,0.251,0.0587,0.0,0.3063,0.0,0.0,0.0,0.0,1.9201,8,0.251,0.3063,0.0833,0.204,0.0564,0.8596,0.7624,0.0,0.0,26.0
0241,2,10,289.97,38,28.997,7.1024,0.0922,0.0783,0.5295,0.16,0.0338,0.1062,0.0,0.0,2.6732,20,0.0922,0.0738,0.0526,0.0641,0.2359,0.5291,0.5893,0.0,1.4614,44.8167
0242,8,11,465.48,65,42.3164,5.4742,0.3215,0.0,0.1229,0.0903,0.3182,0.0,0.1079,0.0059,2.9882,27,0.4354,0.3106,0.1231,0.2246,0.3754,0.2085,0.441,0.0,1.1619,38.7
0243,19,2,60.6,4,30.3,15.15,0.0,0.0,0.1766,0.0,0.2789,0.0,0.0,0.0,1.3584,4,0.0,0.0,0.0,0.0,0.0,0.5066,0.6657,0.0,0.0,26.0
0244,1,4,164.04,23,41.01,8.1869,0.1352,0.0,0.0,0.2139,0.0543,0.0439,0.2641,0.0326,2.2055,16,0.4319,0.0543,0.0435,0.0493,0.132,0.7309,0.7849,0.0,0.0175,57.0
